# CAPPROJ key=goldquick__20260313 role=hit label=Gold Quick type=Quick variantMode=all_cards projval=40-89 vlvl0=1843 vlvl5=1111 recordsTotal=2954 rows=2954
CID	Name	Position	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	BBpct	SOpct	HRpct	BABIP	XBHpct	ProjectedNewCard
84369	Rookie Sensation C Bill Freehan DET 1963	C	74	5	R			0.268	0.271	0.267	7.4	22.0	2.2	0.257	20.2	false
84431	Negro League Star SP Rube Foster CLG 1910	P	67	5	R			0.268	0.268	0.267	3.9	28.7	2.8	0.286	21.5	false
83365	Snapshot 3B Jim Davenport SF 1965	3B	49	5	R			0.268	0.278	0.262	5.6	20.3	1.6	0.270	26.1	false
83729	Snapshot SS Al Dark NY1 1950	SS	75	5	R			0.268	0.271	0.266	3.8	18.8	2.5	0.253	26.5	false
85825	FLF 13 &amp; Co. - Future Legend 3B Trei Cruz DET 2026	3B	62	5	S			0.268	0.266	0.27	9.2	28.5	2.0	0.268	24.8	false
83561	Snapshot CF Sam Chapman PHA 1939	CF	63	5	R			0.268	0.244	0.284	5.6	22.4	2.9	0.248	23	false
83491	Snapshot CF Phil Cavarretta CHC 1937	CF	60	5	L			0.268	0.255	0.277	5.7	21.5	2.0	0.264	23.9	false
84315	Rookie Sensation CF Lou Brock CHC 1962	CF	51	5	L			0.268	0.23	0.294	4.8	25.3	1.7	0.287	27.2	false
85313	Baseball Reference 2 SS Tim Beckham TB 2017	SS	48	5	R			0.268	0.276	0.262	4.4	31.3	2.4	0.305	20.6	false
85048	Celebrating GA - Baseball Reference LF Garret Anderson LAA 2008	LF	49	5	L			0.268	0.255	0.277	2.2	18.6	1.5	0.293	19.8	false
82334	MLB 2026 Live 3B Gio Urshela MIN	3B	65	0	R			0.267	0.272	0.264	4.0	20.5	1.5	0.287	21.2	false
83730	Snapshot 1B Earl Torgeson DET 1956	1B	72	0	L			0.267	0.249	0.28	9.3	23.5	2.3	0.246	17.8	false
83673	Snapshot CF Casey Stengel NY1 1923	CF	74	0	L			0.267	0.245	0.282	5.5	23.6	2.3	0.268	20.9	false
81845	MLB 2026 Live 1B Pavin Smith AZ	1B	67	0	L			0.267	0.264	0.269	7.4	26.1	2.1	0.271	20.1	false
83788	Snapshot 2B Willie Randolph NYY 1978	2B	81	0	R			0.267	0.287	0.253	7.9	17.0	0.8	0.271	17	false
83513	Snapshot C Dave Rader SF 1973	C	72	0	L			0.267	0.281	0.257	6.3	11.0	1.9	0.236	19.9	false
86282	All-Star Week - Historical All-Star C Tony Pena Sr. PIT 1984	C	62	0	R			0.267	0.293	0.249	3.8	23.6	2.2	0.283	20.5	true
82376	MLB 2026 Live 1B Vinnie Pasquantino KC	1B	61	0	L			0.267	0.266	0.267	6.3	21.3	2.3	0.253	22.3	false
83599	Veteran Presence CF Dode Paskert PHI 1917	CF	64	0	R			0.267	0.263	0.27	6.3	22.3	2.3	0.252	27.6	false
82308	MLB 2026 Live 3B Yoan Moncada LAA	3B	66	0	S			0.267	0.265	0.269	6.6	28.6	2.5	0.277	19.4	false
83653	Snapshot CF Clyde Milan WS1 1915	CF	66	0	L			0.267	0.275	0.261	5.4	15.1	1.6	0.269	11.7	false
81707	MLB 2026 Live RF Luis Matos MIL	RF	62	0	R			0.267	0.274	0.263	4.7	18.3	2.2	0.258	21.1	false
84701	Clubhouse - April Fools&#39; Day LF Mike Marshall LAD 1984	LF	56	0	R			0.267	0.291	0.251	4.5	28.4	3.0	0.274	21.3	false
83760	Snapshot 2B Bobby Lowe BSN 1895	2B	78	0	R			0.267	0.281	0.258	5.2	17.7	2.0	0.264	17	false
85390	Clubhouse - Played Where? - Veteran Presence CF Kenny Lofton TEX 2007	CF	65	0	L			0.267	0.232	0.291	6.1	11.8	1.1	0.258	18.7	false
82339	MLB 2026 Live 3B Royce Lewis MIN	3B	65	0	R			0.267	0.269	0.267	5.2	24.8	2.6	0.266	21.5	false
83731	Snapshot CF Freddy Leach PHI 1926	CF	78	0	L			0.267	0.239	0.287	2.1	20.9	2.6	0.272	20.6	false
84517	Negro League Star 3B Judy Johnson HiCl 1923	3B	79	0	R			0.267	0.273	0.263	4.5	19.9	2.0	0.266	24.4	false
83923	Historical All-Star 2B Orlando Hudson LAD 2009	2B	78	0	S			0.267	0.277	0.26	5.7	21.6	0.9	0.291	23.4	false
82441	MLB 2026 Live 1B Rhys Hoskins CLE	1B	65	0	R			0.267	0.273	0.264	7.9	30.0	2.8	0.258	24.3	false
83564	Snapshot RF Danny Hoffman PHA 1904	RF	64	0	L			0.267	0.262	0.271	3.3	27.3	3.0	0.280	19.9	false
85659	Limited Edition/89 1B Andres Galarraga COL 1995	1B	59	0	R			0.267	0.267	0.266	3.4	34.5	3.9	0.284	20.4	false
83715	Snapshot C Mike Fitzgerald MON 1990	C	72	0	R			0.267	0.266	0.267	9.0	26.4	2.2	0.259	20.4	false
85850	Heart Attack - Unsung Heroes C Andy Etchebarren BAL 1971	C	63	0	R			0.267	0.288	0.252	4.7	29.4	2.9	0.283	17	false
82144	MLB 2026 Live LF Mauricio Dubon ATL	LF	65	0	R			0.267	0.272	0.263	4.4	18.9	1.8	0.269	22.7	false
83490	Snapshot 1B Walt Dropo CWS 1955	1B	63	0	R			0.267	0.283	0.256	4.3	23.5	2.9	0.265	17.2	false
82878	Unsung Heroes CF Brenton Doyle COL 2024	CF	61	0	R			0.267	0.28	0.258	5.0	24.2	2.6	0.267	20	false
83732	Snapshot SS Joe Cronin WS1 1929	SS	77	0	R			0.267	0.275	0.261	7.7	21.0	1.9	0.253	23.3	false
82332	MLB 2026 Live 1B Kody Clemens MIN	1B	63	0	L			0.267	0.262	0.27	4.7	25.2	3.0	0.257	24.8	false
82200	MLB 2026 Live LF Mark Canha TEX	LF	64	0	R			0.267	0.272	0.264	6.4	21.8	1.8	0.273	18.5	false
84997	MLB 2026 Live RF Owen Caissie MIA	RF	65	0	L			0.267	0.26	0.272	6.0	33.9	2.7	0.293	24.1	false
84549	Negro League Star 2B Armando Cabanas ALM 1909	2B	84	0	R			0.267	0.267	0.267	7.4	20.9	2.4	0.245	20.6	false
82884	Unsung Heroes 1B Dick Burrus BSN 1925	1B	62	0	L			0.267	0.256	0.274	5.3	18.7	1.4	0.274	20.1	false
83667	Snapshot CF Steve Brye MIN 1973	CF	72	0	R			0.267	0.299	0.245	7.1	21.8	2.1	0.258	21	false
83605	Veteran Presence CF Bill Bruton DET 1962	CF	66	0	L			0.267	0.265	0.268	5.5	20.2	2.1	0.260	22.9	false
81960	MLB 2026 Live RF Will Benson CIN	RF	70	0	L			0.267	0.264	0.269	6.9	30.5	2.7	0.273	22.3	false
83501	Snapshot LF Andrew Benintendi BOS 2019	LF	59	0	L			0.267	0.27	0.265	6.5	22.9	1.4	0.276	26.6	false
81924	MLB 2026 Live LF Akil Baddoo MIL	LF	69	0	L			0.267	0.257	0.274	6.7	26.8	2.2	0.274	21.8	false
85231	MLB 2026 Live LF Sam Antonacci CWS	LF	66	0	L			0.267	0.261	0.27	5.7	22.6	1.4	0.285	21.4	false
83534	Snapshot SS Don Zimmer LAD 1958	SS	59	5	R			0.267	0.259	0.273	4.4	22.4	2.6	0.267	18.6	false
82723	Hardware Heroes SS Maury Wills LAD 1965	SS	78	5	S			0.267	0.268	0.266	4.1	15.0	0.2	0.299	19.6	false
82875	Unsung Heroes 2B Bill Wambsganss CLE 1923	2B	57	5	R			0.267	0.272	0.264	7.5	15.1	0.9	0.258	24.7	false
84311	Rookie Sensation 3B Rick Schu PHI 1985	3B	51	5	R			0.267	0.291	0.251	6.0	21.8	1.8	0.270	23.8	false
83545	Snapshot CF Reggie Sanders CIN 1998	CF	62	5	R			0.267	0.266	0.268	6.6	27.7	2.2	0.281	20.9	false
83588	Snapshot 2B Mickey Morandini CHC 1998	2B	66	5	L			0.267	0.256	0.274	7.5	18.2	1.2	0.274	13.8	false
83421	Snapshot SS Frankie Gustine PIT 1943	SS	57	5	R			0.267	0.282	0.256	4.8	17.8	0.6	0.291	22.1	false
82888	Unsung Heroes SS Tim Foli PIT 1979	SS	62	5	R			0.267	0.251	0.278	2.6	8.2	0.5	0.279	18.3	false
84129	All-Time Legend LF David Dellucci ARI Peak	LF	63	5	L			0.267	0.256	0.274	6.8	26.3	2.5	0.260	23.9	false
83419	Snapshot RF Bobby Darwin MIN 1973	RF	53	5	R			0.267	0.257	0.274	5.3	26.0	2.6	0.271	21.7	false
84440	Negro League Star 2B Matt Carlisle HoGr 1943	2B	64	5	R			0.267	0.27	0.265	6.2	17.4	1.3	0.270	19.2	false
82874	Unsung Heroes 2B Ken Boswell NYM 1969	2B	57	5	L			0.267	0.247	0.28	6.0	18.2	1.1	0.276	21.6	false
84109	All-Time Legend CF Joe Birmingham CLE Peak	CF	54	5	R			0.267	0.276	0.261	4.6	19.1	2.0	0.263	23.1	false
83505	Snapshot RF Derek Bell HOU 1997	RF	58	5	R			0.267	0.244	0.282	6.0	21.1	2.2	0.255	22.9	false
84412	Negro League Star LF Koke Alexander CoBu 1921	LF	53	5	R			0.267	0.269	0.265	4.8	18.0	1.7	0.264	24.2	false
84112	All-Time Legend 3B Bobby Adams CIN Peak	3B	56	5	R			0.267	0.26	0.271	6.1	18.9	1.3	0.271	23	false
83711	Snapshot C Ivey Wingo CIN 1917	C	66	0	L			0.266	0.269	0.264	3.4	14.3	1.9	0.263	19.4	false
83698	Snapshot 2B Rickie Weeks Jr. MIL 2014	2B	68	0	R			0.266	0.294	0.246	5.5	30.2	2.1	0.292	25.1	false
82078	MLB 2026 Live 1B Mark Vientos NYM	1B	63	0	R			0.266	0.268	0.264	4.2	26.2	2.9	0.269	22.2	false
84872	Clubhouse - Negro League Star RF Walter Thomas KCM 1945	RF	63	0	R			0.266	0.273	0.262	3.5	18.4	1.0	0.292	21.6	false
83573	Snapshot 3B Mark Teahen KC 2006	3B	65	0	L			0.266	0.254	0.274	5.4	24.1	2.4	0.264	23.4	false
83557	Snapshot 3B Red Smith BSN 1916	3B	63	0	R			0.266	0.266	0.266	5.8	21.3	2.2	0.263	18.8	false
83776	Snapshot CF Jack Smith STL 1917	CF	77	0	L			0.266	0.232	0.288	4.7	25.0	2.2	0.282	19	false
83723	Snapshot LF Burt Shotton SLA 1916	LF	72	0	L			0.266	0.27	0.264	8.3	21.4	0.9	0.280	17.5	false
83969	Historical All-Star C Ellie Rodriguez ML4 1972	C	74	0	R			0.266	0.265	0.267	8.1	19.8	0.9	0.277	17.7	false
82081	MLB 2026 Live CF Luis Robert Jr. NYM	CF	71	0	R			0.266	0.271	0.263	5.4	25.8	2.5	0.273	19	false
82172	MLB 2026 Live C Carlos Perez HOU	C	65	0	R			0.266	0.267	0.265	5.3	21.9	2.9	0.248	19.5	false
84476	Negro League Star LF Andrew Payne BRG 1905	LF	70	0	R			0.266	0.268	0.265	4.3	20.3	2.0	0.273	18.8	false
81981	MLB 2026 Live CF Chas McCormick CHC	CF	69	0	R			0.266	0.274	0.261	5.9	26.2	2.3	0.279	17.3	false
84357	Rookie Sensation RF Jake McCarthy ARI 2022	RF	67	0	L			0.266	0.255	0.273	5.3	22.7	1.7	0.281	19.7	false
83590	Snapshot 3B Bill Madlock SF 1977	3B	64	0	R			0.266	0.262	0.27	3.7	14.3	1.8	0.262	19.6	false
83718	Snapshot CF Whitey Lockman NY1 1948	CF	77	0	L			0.266	0.25	0.277	5.4	22.4	2.5	0.258	21.5	false
82326	MLB 2026 Live SS Brooks Lee MIN	SS	61	0	S			0.266	0.267	0.266	4.9	20.2	2.3	0.259	21	false
83597	Snapshot SS Red Kress SLA 1929	SS	67	0	R			0.266	0.279	0.257	5.1	22.7	2.2	0.266	23.1	false
83595	Snapshot C Clyde Kluttz NY1 1945	C	61	0	R			0.266	0.266	0.266	3.7	16.8	2.1	0.258	23.5	false
84138	All-Time Legend 3B Billy Johnson NYY Peak	3B	72	0	R			0.266	0.275	0.26	5.6	19.1	2.1	0.256	21.3	false
82373	MLB 2026 Live 2B Jonathan India KC	2B	69	0	R			0.266	0.267	0.264	7.0	22.5	1.7	0.265	22.4	false
82267	MLB 2026 Live 3B Andy Ibanez NYM	3B	63	0	R			0.266	0.278	0.257	4.9	21.1	2.1	0.265	22.8	false
83934	Live Collection Reward - Historical All-Star 3B Troy Glaus ANA 2003	3B	58	0	R			0.266	0.283	0.254	7.3	27.6	3.0	0.246	24.5	false
86283	FLF 17 - Futures Game MVP C Nathan Flewelling TB 2026	C	75	0	L			0.266	0.217	0.299	8.5	34.2	3.2	0.263	17.9	true
81708	MLB 2026 Live 2B Tyler Fitzgerald LAD	2B	67	0	R			0.266	0.272	0.261	4.6	26.9	2.2	0.287	21.8	false
83560	Snapshot 2B Delino DeShields STL 1997	2B	62	0	L			0.266	0.281	0.255	5.2	17.6	1.5	0.265	21.4	false
84514	Negro League Star 2B Walter Cannady NYBY 1937	2B	83	0	R			0.266	0.273	0.262	4.9	19.4	1.7	0.269	23.8	false
85532	Memorial Day OnStream Builds - Rookie Sensation LF Greg Briley SEA 1989	LF	64	0	L			0.266	0.264	0.267	5.6	30.8	2.1	0.295	24.7	false
81847	MLB 2026 Live 3B Nolan Arenado AZ	3B	60	0	R			0.266	0.27	0.264	5.2	22.1	2.2	0.264	22.5	false
83550	Snapshot 1B Vic Wertz CLE 1955	1B	60	5	L			0.266	0.24	0.284	5.6	24.9	3.5	0.237	23.8	false
83511	Snapshot 2B Rennie Stennett PIT 1972	2B	60	5	R			0.266	0.295	0.246	2.5	17.9	1.3	0.289	20.6	false
84433	Negro League Star 3B Ray Sheppard DeSt 1926	3B	68	5	R			0.266	0.271	0.263	2.5	16.5	2.5	0.263	16.1	false
84316	Rookie Sensation C Nelson Santovenia MON 1988	C	49	5	R			0.266	0.273	0.262	5.6	26.1	2.5	0.262	29.2	false
82854	Unsung Heroes CF Johnny Rucker NY1 1945	CF	52	5	L			0.266	0.25	0.278	3.2	19.7	2.4	0.262	24.5	false
84887	Celebrating 42 - Rookie Sensation LF Marv Rackley BRO 1948	LF	65	5	L			0.266	0.232	0.289	3.6	19.2	0.3	0.311	21.1	false
84533	Negro League Star CF Spottswood Poles NYLG 1913	CF	85	5	S			0.266	0.264	0.267	7.8	18.9	0.2	0.284	23.1	false
83428	Snapshot C Josh Phegley ATH 2015	C	51	5	R			0.266	0.29	0.249	3.5	22.9	2.8	0.260	24.6	false
82847	Unsung Heroes 2B Johnny O&#39;Brien PIT 1955	2B	52	5	R			0.266	0.259	0.27	4.0	14.7	0.7	0.281	22.6	false
83418	Snapshot 1B Hal Morris CIN 1992	1B	56	5	L			0.266	0.241	0.282	6.0	19.6	1.6	0.263	23	false
85733	T4 Ep. 2 - Unsung Heroes C Doug Mirabelli BOS 2001	C	50	5	R			0.266	0.279	0.257	7.6	29.4	2.5	0.270	18.8	false
83578	Snapshot 1B John Mayberry TOR 1978	1B	68	5	L			0.266	0.232	0.289	6.3	22.3	3.1	0.245	13.4	false
83450	Snapshot 3B Corey Koskie TOR 2005	3B	55	5	L			0.266	0.252	0.276	7.3	25.7	2.2	0.263	22.2	false
84114	Veteran Presence 1B Tom Jones DET Peak	1B	56	5	R			0.266	0.266	0.267	5.7	11.4	1.4	0.247	23.2	false
84320	Rookie Sensation 1B Mike Jacobs FLO 2006	1B	52	5	L			0.266	0.244	0.281	5.7	23.2	2.7	0.247	27.8	false
84612	World Baseball Classic 2B Tsung-Che Cheng TPE 2026	2B	44	5	L			0.266	0.248	0.278	8.8	22.0	1.1	0.284	10.3	false
83478	Snapshot 3B Aaron Boone CIN 1999	3B	59	5	R			0.266	0.245	0.28	3.2	20.6	2.1	0.272	23.7	false
83485	Snapshot CF Frank Baumholtz CHC 1953	CF	60	5	L			0.266	0.234	0.289	4.6	17.3	0.8	0.281	25.2	false
83514	Snapshot LF Gus Zernial CWS 1950	LF	59	0	R			0.265	0.262	0.266	3.6	27.3	3.4	0.267	16.9	false
81878	MLB 2026 Live SS Masyn Winn STL	SS	72	0	R			0.265	0.269	0.262	5.6	22.0	1.4	0.280	22	false
85393	Mr. May - Veteran Presence DH Dave Winfield MIN 1993	DH	55	0	R			0.265	0.26	0.268	3.8	27.7	3.1	0.271	21.2	false
84356	Rookie Sensation CF Glenn Wilson DET 1982	CF	69	0	R			0.265	0.264	0.265	3.2	22.8	2.5	0.273	20	false
84461	Negro League Star 2B Sol White CXG 1896	2B	71	0	R			0.265	0.269	0.262	3.3	20.2	2.1	0.264	27.6	false
83538	Veteran Presence 1B Joey Votto CIN 2019	1B	61	0	L			0.265	0.242	0.28	7.5	24.2	1.3	0.279	20.1	false
81870	MLB 2026 Live LF Nelson Velazquez STL	LF	62	0	R			0.265	0.267	0.263	5.3	25.6	2.9	0.260	19	false
81900	MLB 2026 Live SS Jared Triolo PIT	SS	70	0	R			0.265	0.268	0.263	6.5	24.7	1.3	0.288	22.6	false
81983	MLB 2026 Live RF Matt Shaw CHC	RF	65	0	R			0.265	0.265	0.265	6.4	24.1	2.2	0.261	23.5	false
84805	Baseball Reference 1 LF Eddie Rosario MIN 2019	LF	51	0	L			0.265	0.272	0.26	1.9	16.6	2.6	0.256	19.6	false
82149	MLB 2026 Live 3B Austin Riley ATL	3B	58	0	R			0.265	0.267	0.264	5.6	28.2	2.5	0.274	23.8	false
83931	Historical All-Star 3B Frank Malzone BOS 1958	3B	58	0	R			0.265	0.265	0.265	3.6	17.3	1.8	0.268	19.5	false
83651	Snapshot 2B Cookie Lavagetto BRO 1937	2B	68	0	R			0.265	0.277	0.256	6.9	19.3	1.9	0.250	21.8	false
83622	Veteran Presence 1B Joe Kuhel WS1 1945	1B	66	0	L			0.265	0.262	0.268	7.6	18.7	0.8	0.268	24.1	false
83439	Unsung Heroes 1B Reggie Jefferson BOS 1996	1B	78	0	L			0.265	0.234	0.286	3.9	32.6	2.4	0.308	23.2	false
83549	Snapshot 3B Randy Jackson CHC 1953	3B	62	0	R			0.265	0.262	0.266	4.2	22.1	2.5	0.261	22.7	false
83739	Veteran Presence 2B Miller Huggins STL 1913	2B	71	0	S			0.265	0.257	0.27	9.5	18.4	0.4	0.283	10.5	false
85078	Clubhouse - Y&amp;O 1 - Rookie Sensation CF Tony Gwynn SD 1982	CF	58	0	L			0.265	0.255	0.272	3.2	17.0	0.4	0.297	24.3	false
85087	Earth Day - Unsung Heroes SS Pumpsie Green BOS 1961	SS	56	0	S			0.265	0.297	0.242	7.9	22.3	1.3	0.268	22.4	false
83737	Snapshot 2B Billy Goodman BOS 1954	2B	70	0	L			0.265	0.256	0.272	5.0	10.9	0.4	0.273	19.8	false
83495	Snapshot 1B Del Gainer BOS 1915	1B	63	0	R			0.265	0.283	0.252	5.6	25.7	2.0	0.282	19.5	false
81808	MLB 2026 Live RF Tyler Freeman COL	RF	70	0	R			0.265	0.266	0.264	4.7	19.0	1.3	0.281	19.1	false
81746	MLB 2026 Live 1B Ty France SD	1B	57	0	R			0.265	0.266	0.264	4.2	23.4	2.2	0.275	21.6	false
85159	Dock&#39;s Patients LF Al Ferrara SD 1970	LF	75	0	R			0.265	0.241	0.282	7.7	22.9	1.8	0.271	14.1	false
82174	MLB 2026 Live C Yainer Diaz HOU	C	66	0	R			0.265	0.266	0.264	3.0	20.9	2.2	0.273	20.5	false
83761	Snapshot C Tom Daly WS8 1889	C	78	0	S			0.265	0.263	0.266	7.5	23.7	1.2	0.278	23.5	false
83524	Veteran Presence 1B Hal Chase CIN 1916	1B	61	0	R			0.265	0.253	0.272	2.0	22.6	1.3	0.302	24	false
83404	Snapshot 1B Danny Cater NYY 1970	1B	57	0	R			0.265	0.281	0.254	3.3	13.0	1.0	0.278	17.2	false
83775	Snapshot 1B Dolph Camilli BRO 1938	1B	76	0	L			0.265	0.228	0.291	9.1	30.0	3.3	0.229	27.2	false
81751	MLB 2026 Live SS Xander Bogaerts SD	SS	69	0	R			0.265	0.267	0.263	6.6	22.1	2.0	0.269	14.6	false
84326	Rookie Sensation 3B Buddy Blair PHA 1942	3B	60	0	L			0.265	0.265	0.265	3.8	18.2	1.8	0.266	24.3	false
83666	Veteran Presence LF Juan Beniquez BAL 1986	LF	70	0	R			0.265	0.291	0.248	6.0	20.0	0.9	0.291	15.4	false
82477	MLB 2026 Live LF Andrew Benintendi CWS	LF	60	0	L			0.265	0.259	0.27	5.5	25.0	2.5	0.267	21.3	false
83563	Snapshot 3B Russ Wrightstone PHI 1921	3B	63	5	L			0.265	0.237	0.285	3.8	16.7	2.9	0.242	18.1	false
83929	Historical All-Star 2B Johnny Temple CLE 1961	2B	57	5	R			0.265	0.263	0.266	6.6	14.6	0.9	0.265	20.6	false
85064	HOF 1 - Hall of Fame 2B Ryne Sandberg CHC 1996	2B	57	5	R			0.265	0.264	0.265	4.8	21.8	2.7	0.251	21.4	false
83462	Veteran Presence 1B Gary Redus PIT 1991	1B	59	5	R			0.265	0.265	0.265	7.6	20.5	1.9	0.249	22.2	false
86083	Obscure All-Stars - Baseball Reference 5 C Biff Pocoroba ATL 1978	C	44	5	S			0.265	0.243	0.28	6.7	9.2	1.7	0.234	16.5	true
83650	Snapshot SS Billy Myers CIN 1937	SS	67	5	R			0.265	0.278	0.256	7.0	23.8	2.6	0.249	20.9	false
83551	Veteran Presence C Al Lopez PIT 1946	C	62	5	R			0.265	0.268	0.264	7.0	21.1	1.6	0.279	10.1	false
84113	All-Time Legend SS Bill Knickerbocker CLE Peak	SS	57	5	R			0.265	0.263	0.266	5.0	16.1	1.5	0.259	23.6	false
83976	Historical All-Star 1B Harmon Killebrew MIN 1968	1B	73	5	R			0.265	0.252	0.274	9.5	33.7	4.5	0.216	13.1	false
84378	Rookie Sensation CF Jackie Hayes WOR 1882	CF	66	5	S			0.265	0.259	0.268	1.9	25.1	2.5	0.278	29.1	false
84306	Rookie Sensation 1B Art Griggs SLA 1909	1B	49	5	R			0.265	0.274	0.258	5.1	19.3	0.7	0.286	25.5	false
84532	Negro League Star CF Jelly Gardner CAG 1930	CF	77	5	L			0.265	0.262	0.268	9.0	20.1	0.8	0.270	18.9	false
84345	Rookie Sensation CF John Dobbs CIN 1901	CF	61	5	L			0.265	0.258	0.27	6.3	18.2	1.9	0.254	21.1	false
83500	Veteran Presence C Travis d&#39;Arnaud ATL 2022	C	55	5	R			0.265	0.272	0.261	3.7	25.9	3.2	0.265	19.2	false
83939	Historical All-Star 2B Frank Bolling ML1 1961	2B	65	5	R			0.265	0.276	0.256	6.3	17.0	2.3	0.245	15.7	false
82702	Hardware Heroes SS Luis Aparicio CWS 1957	SS	52	5	R			0.265	0.272	0.261	5.9	14.9	0.5	0.279	19.3	false
82225	MLB 2026 Live 2B Cole Young SEA	2B	59	0	L			0.264	0.258	0.267	5.8	21.9	1.8	0.268	20.7	false
83719	Snapshot LF Gene Woodling CLE 1956	LF	72	0	L			0.264	0.244	0.278	9.0	18.9	1.8	0.236	22.9	false
82893	Unsung Heroes RF Gus Williams SLA 1913	RF	68	0	L			0.264	0.234	0.284	5.7	25.6	2.2	0.268	22.8	false
82404	MLB 2026 Live CF Matt Vierling DET	CF	59	0	R			0.264	0.266	0.262	5.6	22.7	2.0	0.265	23.7	false
81874	MLB 2026 Live 3B Ramon Urias STL	3B	64	0	R			0.264	0.266	0.262	5.2	24.5	2.2	0.271	21.5	false
83591	Snapshot C Johnny Roseboro LAD 1966	C	72	0	L			0.264	0.258	0.267	4.9	18.5	1.8	0.263	21.1	false
81775	MLB 2026 Live 2B Miguel Rojas LAD	2B	74	0	R			0.264	0.269	0.26	4.8	18.7	1.7	0.267	19.8	false
84840	Celebrating 42 - Snapshot 3B Jackie Robinson BRO 1955	3B	68	0	R			0.264	0.272	0.259	8.1	13.7	2.1	0.232	12.8	false
82881	Unsung Heroes 2B Charlie Pick BSN 1920	2B	74	0	L			0.264	0.261	0.266	4.7	12.7	1.5	0.252	21.6	false
81958	MLB 2026 Live 2B Matt McLain CIN	2B	69	0	R			0.264	0.266	0.263	7.1	28.6	2.4	0.267	24.1	false
84459	Negro League Star 1B Ed Mayweather NYBY 1942	1B	66	0	L			0.264	0.26	0.266	6.8	22.0	1.7	0.266	20.5	false
81951	MLB 2026 Live RF Noelvi Marte CIN	RF	61	0	R			0.264	0.268	0.262	5.0	24.2	2.3	0.272	20.6	false
83417	Snapshot 1B James Loney LAD 2011	1B	64	0	L			0.264	0.216	0.297	3.7	17.5	1.7	0.268	20.1	false
83463	Snapshot LF Jim Lemon MIN 1961	LF	57	0	R			0.264	0.26	0.266	5.9	27.0	2.2	0.269	26.7	false
82569	MLB 2026 Live RF Randal Grichuk CWS	RF	55	0	R			0.264	0.267	0.263	3.9	23.6	2.7	0.262	24.2	false
82870	Unsung Heroes 3B Ed Goodson SF 1973	3B	61	0	L			0.264	0.241	0.279	2.4	19.2	2.2	0.269	21.2	false
83647	Snapshot 1B Dick Gernert BOS 1953	1B	65	0	R			0.264	0.277	0.255	8.2	24.2	2.8	0.241	16.4	false
85565	MLB 2026 Live 1B Bryce Eldridge SF	1B	63	0	L			0.264	0.253	0.273	6.4	31.4	2.7	0.276	22.1	false
85945	July Jewels - Baseball Reference 4 2B Julio Cruz SEA 1979	2B	62	0	S			0.264	0.276	0.255	8.5	22.2	0.4	0.290	17.8	false
81812	MLB 2026 Live 1B Blaine Crim TEX	1B	56	0	R			0.264	0.269	0.26	5.8	25.5	2.2	0.269	23	false
84368	Rookie Sensation C Frank Bruggy PHI 1921	C	68	0	R			0.264	0.256	0.27	5.9	25.6	2.3	0.275	16	false
84355	Rookie Sensation CF Keon Broxton MIL 2016	CF	65	0	R			0.264	0.294	0.243	8.0	32.3	2.3	0.278	21.5	false
83654	Snapshot LF Bob Bescher STL 1915	LF	69	0	S			0.264	0.251	0.273	6.0	19.6	2.4	0.249	19.1	false
82640	MLB 2026 Live C Samuel Basallo BAL	C	68	0	L			0.264	0.263	0.266	5.7	28.4	2.8	0.268	20.5	false
84351	Rookie Sensation RF Will Venable SD 2009	RF	59	5	L			0.264	0.247	0.276	5.6	28.7	2.7	0.270	21.6	false
84452	Negro League Star CF Sandy Thompson BBB 1927	CF	67	5	L			0.264	0.261	0.266	6.3	19.1	1.2	0.273	18.9	false
85661	June Gems - Baseball Reference 3 3B Jim Thome CLE 1994	3B	64	5	L			0.264	0.18	0.322	7.9	35.0	3.3	0.260	22.1	false
83432	Snapshot 3B Paul Schaal KC 1972	3B	56	5	R			0.264	0.275	0.257	8.0	19.0	1.8	0.241	25.3	false
84439	Negro League Star 3B Jim Norman KCG 1911	3B	61	5	R			0.264	0.267	0.262	6.4	18.5	2.2	0.236	28.6	false
84493	Negro League Star 3B Dave Malarcher CAG 1922	3B	78	5	S			0.264	0.267	0.261	8.3	20.2	1.2	0.261	19.9	false
83449	Snapshot CF Rajai Davis DET 2015	CF	57	5	R			0.264	0.26	0.267	5.4	21.3	2.1	0.255	27.3	false
82724	Hardware Heroes SS Frankie Crosetti NYY 1938	SS	78	5	R			0.264	0.243	0.278	8.5	23.2	1.7	0.254	23.3	false
83919	Historical All-Star 3B Scott Cooper BOS 1993	3B	58	5	L			0.264	0.254	0.271	5.7	20.6	1.7	0.267	21.6	false
82861	Unsung Heroes CF Vin Campbell BSN 1912	CF	54	5	L			0.264	0.241	0.28	3.5	16.3	1.9	0.258	24.3	false
83762	Snapshot CF Jackie Bradley Jr. BOS 2018	CF	69	5	L			0.264	0.227	0.289	5.7	27.0	1.7	0.284	26.4	false
82141	MLB 2026 Live LF Mike Yastrzemski ATL	LF	65	0	L			0.263	0.257	0.267	7.2	26.2	2.2	0.261	23.5	false
83535	Snapshot SS Glenn Wright PIT 1928	SS	60	0	R			0.263	0.275	0.255	3.1	25.6	2.5	0.281	20.3	false
