# CAPPROJ key=goldquick__20260313 role=pit label=Gold Quick type=Quick variantMode=all_cards projval=40-89 vlvl0=1467 vlvl5=751 recordsTotal=2218 rows=2218
CID	Name	Role	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	Kpct	BBpct	HRpct	BABIP	ProjectedNewCard
85619	MLB 2026 Live RP Ty Madden DET	Reliever	68	0	R			0.332	0.335	0.328	20.8	7.4	3.7	0.304	false
82658	Hardware Heroes SP Carl Lundgren CHC 1903	Starter	64	0	R			0.332	0.332	0.331	16.2	7.6	2.9	0.304	false
82486	MLB 2026 Live RP Jordan Hicks CWS	Reliever	55	0	R			0.332	0.34	0.324	19.8	9.7	2.9	0.308	false
85057	HOF 1 - Baseball Reference SP Rich Gossage CWS 1976	Starter	65	0	R			0.332	0.353	0.312	19.6	9.2	3.2	0.302	false
82523	MLB 2026 Live CL Yoendrys Gomez MIN	Reliever	55	0	R			0.332	0.334	0.33	21.2	8.4	4.2	0.289	false
82087	MLB 2026 Live RP Luis Garcia MIN	Reliever	56	0	R			0.332	0.338	0.327	18.5	7.9	3.1	0.308	false
84961	MLB 2026 Live RP Matt Gage SF	Reliever	58	0	L			0.332	0.319	0.339	20.1	8.0	3.5	0.303	false
83168	Snapshot SP Mike Fornieles BOS 1957	Starter	67	0	R			0.332	0.33	0.335	17.2	7.5	3.0	0.308	false
85338	T4 Ep. 1 - Historical All-Star SP Chuck Finley CLE 2000	Starter	60	0	L			0.332	0.318	0.34	21.9	11.1	2.9	0.307	false
82244	MLB 2026 Live SP Dane Dunning SEA	Starter	72	0	R			0.332	0.336	0.328	19.1	6.9	3.6	0.304	false
82136	MLB 2026 Live RP Dylan Dodd ATL	Reliever	67	0	L			0.332	0.322	0.337	19.0	6.2	3.9	0.299	false
83121	Snapshot RP Adrian Devine ATL 1976	Reliever	62	0	R			0.332	0.333	0.33	20.1	7.3	3.4	0.308	false
82364	MLB 2026 Live RP Steven Cruz KC	Reliever	56	0	R			0.332	0.332	0.333	21.2	8.6	3.7	0.299	false
82614	MLB 2026 Live RP Kutter Crawford BOS	Reliever	64	0	R			0.332	0.33	0.333	18.1	6.3	3.9	0.296	false
86293	PTCS 4 - Unsung Heroes SP Dallas Braden ATH 2010	Starter	57	0	L			0.332	0.343	0.327	12.2	5.3	3.1	0.298	true
82044	MLB 2026 Live RP Jonathan Bowlan PHI	Reliever	62	0	R			0.332	0.334	0.33	21.4	6.9	3.9	0.305	false
85633	MLB 2026 Live SP Jake Bennett BOS	Starter	66	0	L			0.332	0.329	0.333	17.8	6.6	3.4	0.305	false
81725	MLB 2026 Live RP Tristan Beck SF	Reliever	67	0	R			0.332	0.331	0.333	16.8	6.3	3.4	0.303	false
83119	Snapshot RP Mike Armstrong KC 1982	Reliever	60	0	R			0.332	0.339	0.324	20.7	9.9	3.8	0.288	false
83183	Snapshot SP Lon Warneke STL 1940	Starter	69	5	R			0.332	0.339	0.325	15.5	5.1	3.7	0.296	false
83191	Snapshot SP Eric Rasmussen SD 1979	Starter	70	5	R			0.332	0.33	0.333	11.0	6.4	2.9	0.292	false
83152	Snapshot SP Art Nehf BSN 1919	Starter	64	5	L			0.332	0.328	0.334	13.9	6.1	3.5	0.290	false
83025	Snapshot SP Roger Moret BOS 1975	Starter	53	5	L			0.332	0.325	0.335	18.8	10.0	3.2	0.294	false
84245	Rookie Sensation RP Will McEnaney CIN 1975	Reliever	56	5	L			0.332	0.319	0.338	15.7	4.9	3.5	0.302	false
85302	May Names 1 - Rookie Sensation RP Tim Mayza TOR 2017	Reliever	44	5	L			0.332	0.291	0.352	27.1	6.6	4.5	0.315	false
82803	Unsung Heroes SP Roy Mahaffey PHA 1932	Starter	55	5	R			0.332	0.337	0.328	22.8	8.9	4.0	0.298	false
82979	Veteran Presence RP Don Larsen BAL 1965	Reliever	49	5	R			0.332	0.355	0.309	18.0	8.3	3.1	0.303	false
83065	Snapshot SP Bob Klinger PIT 1942	Starter	59	5	R			0.332	0.338	0.327	16.4	6.5	3.5	0.298	false
84685	Happy Easter SP Bunny Hearn BSN 1918	Starter	55	5	L			0.332	0.346	0.326	15.3	5.6	3.5	0.298	false
83246	Veteran Presence SP Danny Darwin PIT 1996	Starter	77	5	R			0.332	0.339	0.325	13.5	4.3	3.5	0.297	false
84264	Rookie Sensation RP Bill Dailey CLE 1962	Reliever	76	5	R			0.332	0.373	0.29	15.0	10.4	2.0	0.306	false
83060	Snapshot SP Chris Archer TB 2016	Starter	54	5	R			0.332	0.335	0.329	22.2	7.8	3.9	0.302	false
85973	MLB 2026 Live RP Craig Yoho MIL	Reliever	54	0	R			0.333	0.335	0.331	21.1	8.8	3.5	0.303	false
84883	Celebrating 42 - Negro League Star SP Johnny Wright HoGr 1941	Starter	68	0	R			0.333	0.337	0.329	15.6	6.7	3.8	0.287	false
85068	HOF 1 - Veteran Presence SP Don Sutton ATH 1985	Starter	71	0	R			0.333	0.329	0.337	14.1	6.2	3.5	0.292	false
84923	MLB 2026 Live SP Brandon Sproat MIL	Starter	67	0	R			0.333	0.337	0.329	21.7	8.1	3.9	0.302	false
82316	MLB 2026 Live RP Drew Pomeranz CHC	Reliever	55	0	L			0.333	0.321	0.339	20.5	7.2	3.9	0.302	false
82396	MLB 2026 Live RP Konnor Pilkington DET	Reliever	60	0	L			0.333	0.333	0.334	21.3	9.2	3.5	0.303	false
85621	MLB 2026 Live RP Nate Pearson HOU	Reliever	56	0	R			0.333	0.334	0.332	21.7	8.7	3.6	0.304	false
83252	Snapshot SP Frank Pastore CIN 1980	Starter	70	0	R			0.333	0.348	0.319	18.4	6.7	3.8	0.299	false
82356	MLB 2026 Live RP Hector Neris KC	Reliever	57	0	R			0.333	0.337	0.329	22.3	8.6	3.9	0.300	false
83173	Snapshot SP Eric Milton MIN 1999	Starter	69	0	L			0.333	0.331	0.333	19.3	7.0	4.1	0.293	false
84250	Rookie Sensation SP George McConnell NYY 1912	Starter	63	0	R			0.333	0.324	0.341	20.4	7.5	3.8	0.301	false
82318	MLB 2026 Live SP Alek Manoah LAA	Starter	69	0	R			0.333	0.338	0.328	17.5	8.2	3.5	0.294	false
85624	MLB 2026 Live SP Stephen Kolek KC	Starter	69	0	R			0.333	0.338	0.328	16.2	6.5	3.3	0.303	false
82126	MLB 2026 Live SP Janson Junk MIA	Starter	72	0	R			0.333	0.336	0.331	16.7	5.2	3.6	0.304	false
84967	MLB 2026 Live SP Tatsuya Imai HOU	Starter	71	0	R			0.333	0.334	0.333	22.7	8.1	4.0	0.302	false
81763	MLB 2026 Live RP Bryan Hoeing SD	Reliever	64	0	R			0.333	0.342	0.325	16.0	6.5	3.3	0.302	false
83215	Snapshot SP Mel Harder CLE 1938	Starter	73	0	R			0.333	0.354	0.311	18.2	6.0	3.8	0.300	false
84274	Rookie Sensation SP Jesse Haines STL 1920	Starter	71	0	R			0.333	0.352	0.313	20.2	7.5	3.8	0.300	false
85263	MLB 2026 Live SP Luis Gil NYY	Starter	60	0	R			0.333	0.338	0.329	20.5	9.1	3.8	0.293	false
84821	Baseball Reference 1 RP John Gant STL 2019	Reliever	62	0	R			0.333	0.358	0.308	14.8	11.2	2.7	0.287	false
83158	Snapshot SP Whitey Ford NYY 1962	Starter	67	0	L			0.333	0.327	0.336	17.4	7.0	3.6	0.299	false
82417	MLB 2026 Live RP Kyle Finnegan DET	Reliever	54	0	R			0.333	0.331	0.334	19.9	8.8	3.5	0.300	false
82817	Unsung Heroes SP Ed Doheny PIT 1901	Starter	67	0	L			0.333	0.325	0.337	21.0	8.0	3.8	0.302	false
84456	Negro League Star SP Roosevelt Davis NeEa 1938	Starter	73	0	R			0.333	0.335	0.33	16.3	5.4	3.4	0.305	false
84280	Rookie Sensation SP George Davies ML3 1891	Starter	72	0	R			0.333	0.335	0.331	21.6	8.0	3.7	0.305	false
84465	Negro League Star SP Andy Cooper DeSt 1923	Starter	76	0	L			0.333	0.329	0.335	15.6	5.0	3.6	0.301	false
83133	Snapshot RP Cris Carpenter FLO 1993	Reliever	64	0	R			0.333	0.351	0.314	19.4	8.2	3.4	0.304	false
84446	Negro League Star SP Bill Byrd CEG 1935	Starter	73	0	R			0.333	0.336	0.33	16.3	5.3	3.5	0.305	false
84897	MLB 2026 Live RP Hunter Bigge TB	Reliever	57	0	R			0.333	0.33	0.337	22.1	9.8	3.7	0.298	false
84944	MLB 2026 Live RP Anthony Banda MIN	Reliever	54	0	L			0.333	0.336	0.332	20.3	8.5	3.5	0.304	false
85243	MLB 2026 Live SP Spencer Arrighetti HOU	Starter	63	0	R			0.333	0.333	0.334	22.2	9.0	3.9	0.297	false
81920	MLB 2026 Live RP Grant Anderson MIL	Reliever	56	0	R			0.333	0.338	0.328	21.5	8.5	4.0	0.295	false
85566	MLB 2026 Live RP Andrew Alvarez WSH	Reliever	56	0	L			0.333	0.321	0.339	18.1	7.8	3.1	0.307	false
83071	Snapshot CL Antonio Alfonseca FLO 1999	Reliever	59	0	R			0.333	0.331	0.335	13.7	7.3	2.5	0.309	false
86197	Clubhouse - Baseball Reference 5 RP Ace Adams NY1 1943	Reliever	46	0	R			0.333	0.363	0.302	14.8	9.0	3.2	0.287	true
82808	Unsung Heroes SP Jimmy Zinn PIT 1921	Starter	60	5	R			0.333	0.339	0.328	19.8	6.0	3.4	0.317	false
83037	Snapshot RP Charlie Williams SF 1974	Reliever	54	5	R			0.333	0.35	0.315	14.3	6.5	3.4	0.293	false
85480	60s Theme Week - Rookie Sensation SP Don Schwall BOS 1961	Starter	52	5	R			0.333	0.346	0.32	14.7	12.0	2.0	0.297	false
84015	All-Time Legend RP Dave Rucker STL Peak	Reliever	48	5	L			0.333	0.32	0.34	16.3	9.4	2.2	0.312	false
83072	Snapshot RP Ed Roebuck LAD 1960	Reliever	56	5	R			0.333	0.338	0.328	20.4	6.2	4.0	0.304	false
83079	Snapshot SP Michael Pineda NYY 2014	Starter	60	5	R			0.333	0.328	0.338	18.3	6.1	3.6	0.306	false
83089	Snapshot RP Johnny Murphy NYY 1940	Reliever	58	5	R			0.333	0.347	0.319	15.6	5.7	3.7	0.296	false
83102	Snapshot SP Russ Meyer PHI 1949	Starter	62	5	R			0.333	0.335	0.331	16.1	6.4	3.6	0.296	false
83141	Snapshot SP Lee Meadows PIT 1927	Starter	65	5	R			0.333	0.351	0.315	14.8	5.4	3.5	0.298	false
84019	All-Time Legend RP Max Leon ATL Peak	Reliever	52	5	R			0.333	0.344	0.321	17.2	6.1	3.3	0.307	false
83092	Veteran Presence SP Sam Jones WS1 1928	Starter	62	5	R			0.333	0.335	0.331	15.2	7.8	3.2	0.295	false
83873	Veteran Presence SP Tommy John NYY 1980	Starter	66	5	L			0.333	0.33	0.335	11.1	5.7	3.0	0.296	false
82660	Hardware Heroes CL Brian Fuentes LAA 2009	Reliever	51	5	L			0.333	0.331	0.334	19.8	8.4	3.5	0.303	false
83019	Snapshot RP Bryce Florie BOS 2000	Reliever	52	5	R			0.333	0.337	0.329	16.7	5.7	3.2	0.312	false
83123	Snapshot SP Al Fitzmorris KC 1976	Starter	63	5	R			0.333	0.333	0.333	11.8	6.0	2.6	0.304	false
85025	The Other Emerson - Unsung Heroes RP Emerson Dickman BOS 1939	Reliever	60	5	R			0.333	0.33	0.335	16.9	6.7	3.4	0.300	false
84445	Negro League Star SP Laymon Yokely BBS 1928	Starter	67	0	R			0.334	0.336	0.332	18.4	7.8	3.3	0.305	false
84425	Negro League Star SP Roy Welmaker HoSt 1953	Starter	68	0	L			0.334	0.33	0.335	18.3	7.9	3.4	0.303	false
82596	MLB 2026 Live RP Greg Weissert BOS	Reliever	56	0	R			0.334	0.336	0.331	20.4	7.4	3.8	0.304	false
85015	MLB 2026 Live SP Walbert Urena LAA	Starter	60	0	R			0.334	0.344	0.324	20.1	9.5	3.3	0.302	false
83050	Snapshot RP Salomon Torres PIT 2005	Reliever	56	0	R			0.334	0.321	0.348	14.1	8.5	3.2	0.289	false
81867	MLB 2026 Live RP Matt Svanson STL	Reliever	56	0	R			0.334	0.339	0.328	20.5	8.1	3.6	0.305	false
82311	MLB 2026 Live RP Brent Suter LAA	Reliever	55	0	L			0.334	0.338	0.333	18.3	6.3	3.7	0.305	false
83225	Snapshot SP Lary Sorensen STL 1981	Starter	78	0	R			0.334	0.339	0.33	10.4	5.6	2.4	0.307	false
83153	Snapshot SP Frank Smith CWS 1905	Starter	64	0	R			0.334	0.327	0.342	22.4	10.2	3.7	0.299	false
82597	MLB 2026 Live RP Justin Slaten BOS	Reliever	60	0	R			0.334	0.334	0.333	20.8	7.1	3.8	0.307	false
82096	MLB 2026 Live SP Kodai Senga NYM	Starter	70	0	R			0.334	0.338	0.331	21.9	8.9	3.9	0.300	false
82313	MLB 2026 Live RP Nick Sandlin DET	Reliever	55	0	R			0.334	0.342	0.327	22.1	8.6	4.2	0.295	false
82429	MLB 2026 Live RP Erik Sabrowski CLE	Reliever	58	0	L			0.334	0.333	0.334	26.1	11.5	3.7	0.305	false
83229	Snapshot SP Dick Rudolph BSN 1914	Starter	74	0	R			0.334	0.338	0.33	14.7	5.2	3.6	0.297	false
82510	MLB 2026 Live RP Yariel Rodriguez TOR	Reliever	67	0	R			0.334	0.334	0.334	21.2	8.9	3.8	0.297	false
83266	Snapshot SP Eppa Rixey CIN 1924	Starter	78	0	L			0.334	0.338	0.333	12.0	5.7	3.2	0.295	false
84270	Rookie Sensation SP Toad Ramsey LS2 1885	Starter	67	0	L			0.334	0.334	0.335	23.6	9.9	3.7	0.306	false
84881	Celebrating 42 - Negro League Star SP Willie Pope PHG 1947	Starter	71	0	R			0.334	0.337	0.331	20.8	8.2	3.6	0.306	false
85307	Baseball Reference 2 CL Glen Perkins MIN 2015	Reliever	56	0	L			0.334	0.322	0.34	18.5	5.2	4.1	0.299	false
84247	Rookie Sensation RP Al Osuna HOU 1991	Reliever	60	0	L			0.334	0.338	0.332	20.8	11.3	3.6	0.289	false
81806	MLB 2026 Live RP Juan Mejia COL	Reliever	53	0	R			0.334	0.337	0.33	22.3	8.9	3.6	0.307	false
84036	All-Time Legend SP Hugh McQuillan BSN Peak	Starter	68	0	R			0.334	0.332	0.336	17.1	6.7	3.7	0.298	false
82547	MLB 2026 Live SP Steven Matz TB	Starter	68	0	L			0.334	0.334	0.334	19.6	6.2	3.9	0.305	false
82001	MLB 2026 Live RP Phil Maton CHC	Reliever	56	0	R			0.334	0.339	0.33	22.4	8.6	3.8	0.306	false
84819	Baseball Reference 1 SP Carlos Martinez STL 2016	Starter	64	0	R			0.334	0.342	0.325	16.8	8.4	3.2	0.300	false
84045	All-Time Legend SP Sal Maglie NY1 Peak	Starter	75	0	R			0.334	0.334	0.333	19.2	7.1	3.9	0.299	false
84998	MLB 2026 Live SP Rhett Lowder CIN	Starter	67	0	R			0.334	0.338	0.33	20.1	7.4	3.7	0.304	false
84266	Rookie Sensation RP Aaron Loup TOR 2013	Reliever	68	0	L			0.334	0.335	0.334	14.7	4.9	3.3	0.307	false
82219	MLB 2026 Live SP Jack Leiter TEX	Starter	64	0	R			0.334	0.337	0.331	21.1	8.1	4.0	0.299	false
82478	MLB 2026 Live RP Jordan Leasure CWS	Reliever	56	0	R			0.334	0.334	0.335	22.8	8.7	4.3	0.294	false
81883	MLB 2026 Live SP Kyle Leahy STL	Starter	63	0	R			0.334	0.332	0.337	18.8	7.5	3.5	0.306	false
85254	MLB 2026 Live SP Peter Lambert HOU	Starter	64	0	R			0.334	0.333	0.334	20.1	8.0	3.9	0.296	false
82653	MLB 2026 Live SP Dean Kremer BAL	Starter	66	0	R			0.334	0.327	0.341	17.9	6.5	3.9	0.296	false
82322	MLB 2026 Live SP Yusei Kikuchi LAA	Starter	66	0	L			0.334	0.332	0.335	21.5	7.8	3.8	0.307	false
85994	MLB 2026 Live RP William Kempner MIA	Reliever	55	0	R			0.334	0.344	0.323	19.8	8.9	3.4	0.302	false
82061	MLB 2026 Live RP Brad Keller PHI	Reliever	59	0	R			0.334	0.332	0.336	20.9	7.9	3.8	0.304	false
85562	MLB 2026 Live SP Ryan Johnson LAA	Starter	68	0	R			0.334	0.337	0.331	19.2	6.9	3.7	0.304	false
82190	MLB 2026 Live SP Cristian Javier HOU	Starter	72	0	R			0.334	0.344	0.324	19.9	8.6	3.9	0.293	false
85249	MLB 2026 Live RP Kyle Hurt LAD	Reliever	61	0	R			0.334	0.335	0.333	22.7	9.7	3.6	0.304	false
84277	Rookie Sensation SP Al Grabowski STL 1929	Starter	69	0	L			0.334	0.329	0.337	19.3	6.7	3.6	0.308	false
82329	MLB 2026 Live RP Kody Funderburk MIN	Reliever	53	0	L			0.334	0.327	0.337	19.6	9.3	3.2	0.304	false
84453	Negro League Star SP Willis Flournoy HiCl 1921	Starter	73	0	L			0.334	0.331	0.335	18.6	7.6	3.5	0.302	false
83117	Snapshot SP Elmer Dessens CIN 2000	Starter	65	0	R			0.334	0.337	0.331	11.9	6.2	2.8	0.301	false
82243	MLB 2026 Live RP Cooper Criswell SEA	Reliever	64	0	R			0.334	0.343	0.325	18.0	6.7	3.5	0.304	false
83095	Snapshot RP Danny Coulombe ATH 2016	Reliever	60	0	L			0.334	0.33	0.336	21.5	8.4	3.9	0.299	false
84269	Rookie Sensation SP Larry Corcoran CHC 1880	Starter	68	0	R			0.334	0.331	0.337	23.4	11.3	3.5	0.300	false
85404	Limited Edition/98 SP Bartolo Colon CLE 2000	Starter	59	0	R			0.334	0.348	0.321	22.4	11.7	3.0	0.307	false
84055	All-Time Legend SP Ray Collins BOS Peak	Starter	74	0	L			0.334	0.337	0.333	15.8	4.9	3.6	0.303	false
83125	Snapshot RP Don Brennan CIN 1935	Reliever	60	0	R			0.334	0.354	0.313	19.8	9.8	3.6	0.293	false
83166	Snapshot SP Chris Bosio SEA 1993	Starter	68	0	R			0.334	0.349	0.319	19.4	8.9	3.8	0.293	false
84960	MLB 2026 Live RP Jalen Beeks TEX	Reliever	57	0	L			0.334	0.325	0.339	19.6	7.4	3.7	0.304	false
83128	Snapshot SP Red Ames NY1 1909	Starter	64	0	R			0.334	0.338	0.33	22.7	8.8	3.9	0.303	false
82216	MLB 2026 Live RP Tyler Alexander TEX	Reliever	64	0	L			0.334	0.327	0.337	18.1	5.8	3.7	0.305	false
81973	MLB 2026 Live SP Andrew Abbott CIN	Starter	63	0	L			0.334	0.334	0.334	19.2	7.9	3.9	0.294	false
84017	All-Time Legend SP Jack Wilson BOS Peak	Starter	53	5	R			0.334	0.34	0.327	21.7	9.7	3.4	0.303	false
83100	Snapshot RP Buddy Schultz STL 1979	Reliever	58	5	L			0.334	0.349	0.326	25.2	5.8	4.9	0.304	false
83105	Snapshot SP Jack Powell SLA 1908	Starter	62	5	R			0.334	0.324	0.344	14.6	5.8	3.5	0.297	false
85081	Happy Birthday Nico - Rookie Sensation SP Justin Nicolino MIA 2015	Starter	55	5	L			0.334	0.317	0.343	8.8	6.4	2.7	0.292	false
83014	Snapshot SP Mike Krukow CHC 1978	Starter	54	5	R			0.334	0.333	0.336	20.0	8.9	3.7	0.296	false
85459	May Birthdays - Unsung Heroes RP Mark Huismann KC 1985	Reliever	50	5	R			0.334	0.356	0.312	12.1	5.6	3.3	0.295	false
83048	Snapshot SP Ed Figueroa NYY 1977	Starter	58	5	R			0.334	0.335	0.333	14.0	7.3	3.4	0.289	false
82998	Snapshot RP Mike Fetters ATH 1998	Reliever	51	5	R			0.334	0.342	0.327	16.8	8.1	3.1	0.303	false
84666	Opening Day Heroes - Unsung Heroes 1B Matt Davidson CWS 2018	Reliever	56	5	R			0.334	0.328	0.34	18.3	7.6	3.6	0.298	false
83059	Snapshot SP Harry Coveleski DET 1914	Starter	59	5	L			0.334	0.323	0.34	16.8	7.3	3.6	0.296	false
84259	Rookie Sensation SP Josh Collmenter ARI 2011	Starter	66	5	R			0.334	0.351	0.318	14.1	5.1	4.0	0.289	false
83032	Snapshot SP Eddie Cicotte BOS 1910	Starter	54	5	R			0.334	0.339	0.33	17.5	7.8	3.7	0.294	false
82806	Unsung Heroes SP Johnny Babich PHA 1940	Starter	60	5	R			0.334	0.34	0.328	17.9	7.6	3.7	0.296	false
83115	Snapshot RP Alex Wilson DET 2016	Reliever	62	0	R			0.335	0.344	0.326	13.1	6.9	2.9	0.302	false
85995	MLB 2026 Live SP Jordan Wicks CHC	Starter	66	0	L			0.335	0.337	0.334	18.0	6.6	3.6	0.305	false
84928	MLB 2026 Live RP Ryan Weiss HOU	Reliever	60	0	R			0.335	0.337	0.334	21.3	7.9	3.8	0.306	false
84913	MLB 2026 Live RP Ryan Watson BOS	Reliever	57	0	R			0.335	0.346	0.324	19.9	7.6	3.8	0.301	false
85244	MLB 2026 Live RP Austin Warren NYM	Reliever	55	0	R			0.335	0.339	0.331	21.0	8.1	3.9	0.302	false
83055	Snapshot RP Jordan Walden LAA 2012	Reliever	54	0	R			0.335	0.338	0.331	22.4	10.3	3.3	0.310	false
84429	Negro League Star SP Ted Trent CAG 1936	Starter	69	0	R			0.335	0.336	0.334	16.7	6.5	3.5	0.302	false
84447	Negro League Star SP Sam Thompson PhSt 1936	Starter	73	0	R			0.335	0.336	0.335	15.4	5.5	3.5	0.304	false
82539	MLB 2026 Live RP Cole Sulser TB	Reliever	58	0	R			0.335	0.341	0.329	19.9	6.9	3.8	0.307	false
81835	MLB 2026 Live RP Kade Strowd AZ	Reliever	55	0	R			0.335	0.338	0.333	19.9	8.2	3.6	0.304	false
81885	MLB 2026 Live RP Ryne Stanek STL	Reliever	55	0	R			0.335	0.336	0.335	22.3	9.2	3.8	0.303	false
83156	Snapshot CL Lee Smith CHC 1986	Reliever	64	0	R			0.335	0.346	0.324	23.9	9.6	3.8	0.306	false
83081	Snapshot RP Paul Shuey CLE 1998	Reliever	57	0	R			0.335	0.339	0.33	24.3	9.2	4.0	0.305	false
85232	MLB 2026 Live SP Noah Schultz CWS	Starter	58	0	L			0.335	0.328	0.339	20.1	9.1	3.5	0.301	false
83214	Snapshot SP Gene Schott CIN 1937	Starter	71	0	R			0.335	0.356	0.314	12.9	7.6	2.9	0.297	false
83091	Snapshot RP Jack Russell CHC 1939	Reliever	58	0	R			0.335	0.347	0.324	19.5	7.6	3.5	0.307	false
85561	MLB 2026 Live RP Kendry Rojas MIN	Reliever	59	0	L			0.335	0.329	0.338	19.2	8.3	3.4	0.305	false
85987	MLB 2026 Live RP Joe Rock CWS	Reliever	58	0	L			0.335	0.33	0.338	17.7	8.0	3.3	0.305	false
84976	MLB 2026 Live RP Ethan Roberts CHC	Reliever	53	0	R			0.335	0.341	0.33	20.6	8.7	3.7	0.302	false
84430	Negro League Star SP Dick Redding BRG 1924	Starter	68	0	R			0.335	0.332	0.337	17.5	6.6	3.6	0.302	false
84904	MLB 2026 Live RP Taylor Rashi MIN	Reliever	56	0	R			0.335	0.34	0.33	21.2	8.4	3.7	0.305	false
82015	MLB 2026 Live RP PJ Poulin WSH	Reliever	55	0	L			0.335	0.323	0.341	20.2	8.7	3.7	0.301	false
81858	MLB 2026 Live RP Brandon Pfaadt AZ	Reliever	70	0	R			0.335	0.342	0.328	19.1	6.2	3.9	0.304	false
83255	Snapshot SP Herb Pennock NYY 1928	Starter	77	0	L			0.335	0.363	0.321	11.2	5.2	3.2	0.297	false
82674	Hardware Heroes SP Jim Palmer BAL 1977	Starter	74	0	R			0.335	0.347	0.323	18.4	8.2	3.6	0.298	false
82816	Unsung Heroes SP Doc Newton NYY 1907	Starter	66	0	L			0.335	0.338	0.333	21.5	7.2	3.9	0.309	false
82188	MLB 2026 Live SP Lance McCullers Jr. HOU	Starter	62	0	R			0.335	0.333	0.338	21.9	9.1	3.7	0.304	false
85004	MLB 2026 Live RP Riley Martin CHC	Reliever	52	0	L			0.335	0.33	0.338	21.2	9.3	3.6	0.303	false
83074	Snapshot RP Ken Lehman BAL 1958	Reliever	57	0	L			0.335	0.331	0.337	17.9	6.2	3.5	0.308	false
82492	MLB 2026 Live RP Chase Lee TOR	Reliever	63	0	R			0.335	0.343	0.327	19.9	6.9	3.9	0.304	false
82595	MLB 2026 Live RP Zack Kelly BOS	Reliever	54	0	R			0.335	0.333	0.337	20.7	9.1	3.6	0.302	false
82158	MLB 2026 Live SP Grant Holmes ATL	Starter	59	0	R			0.335	0.338	0.332	20.3	8.2	4.0	0.295	false
84995	MLB 2026 Live RP Andrew Hoffmann AZ	Reliever	56	0	R			0.335	0.342	0.328	21.8	8.1	3.8	0.306	false
81825	MLB 2026 Live RP Jimmy Herget COL	Reliever	57	0	R			0.335	0.341	0.328	19.9	6.7	3.8	0.305	false
83106	Snapshot SP Claude Hendrix PIT 1913	Starter	62	0	R			0.335	0.339	0.331	21.9	8.8	3.7	0.306	false
83127	Snapshot SP Pink Hawley STL 1893	Starter	65	0	R			0.335	0.338	0.331	22.1	8.6	3.7	0.307	false
83159	Snapshot SP Burleigh Grimes NY1 1927	Starter	69	0	R			0.335	0.344	0.326	21.1	8.1	3.8	0.302	false
83154	Snapshot CL Danny Graves CIN 2002	Reliever	63	0	R			0.335	0.332	0.338	13.1	5.1	3.1	0.305	false
83210	Snapshot RP Casey Fien MIN 2013	Reliever	70	0	R			0.335	0.342	0.329	22.7	5.1	4.7	0.304	false
83877	Historical All-Star SP Al Downing NYY 1967	Starter	70	0	L			0.335	0.343	0.332	21.0	9.1	3.8	0.300	false
82560	MLB 2026 Live RP Yerry De Los Santos NYY	Reliever	56	0	R			0.335	0.339	0.332	16.8	7.8	3.2	0.304	false
82669	Hardware Heroes SP General Crowder WS1 1933	Starter	66	0	R			0.335	0.335	0.335	18.5	7.1	3.8	0.300	false
84442	Negro League Star SP Phil Cockrell PHG 1925	Starter	70	0	R			0.335	0.332	0.339	15.6	6.6	3.5	0.299	false
83175	Snapshot SP Bullet Joe Bush NYY 1922	Starter	70	0	R			0.335	0.339	0.331	19.9	8.3	3.8	0.298	false
83086	Snapshot RP Tom Bruno STL 1979	Reliever	58	0	R			0.335	0.351	0.318	19.4	13.2	2.2	0.307	false
82211	MLB 2026 Live RP Cody Bradford TEX	Reliever	68	0	L			0.335	0.339	0.332	16.7	5.3	3.8	0.301	false
83110	Snapshot CL Rod Beck CHC 1998	Reliever	59	0	R			0.335	0.344	0.327	21.5	5.5	4.2	0.310	false
82656	MLB 2026 Live SP Chris Bassitt BAL	Starter	65	0	R			0.335	0.333	0.337	18.8	7.2	3.5	0.306	false
82275	MLB 2026 Live RP Mason Barnett ATH	Reliever	60	0	R			0.335	0.339	0.33	18.8	8.4	3.5	0.301	false
82294	MLB 2026 Live RP Sam Bachman LAA	Reliever	56	0	R			0.335	0.337	0.333	20.0	8.9	3.7	0.299	false
84255	Rookie Sensation SP Hal Smith PIT 1933	Starter	63	5	R			0.335	0.352	0.318	13.2	5.5	3.4	0.297	false
84418	Negro League Star CF Double Duty Radcliffe NEL 1944	Starter	57	5	R			0.335	0.337	0.332	14.5	7.5	2.8	0.305	false
83108	Snapshot SP Joel Pineiro LAA 2010	Starter	62	5	R			0.335	0.334	0.337	14.2	5.0	3.5	0.301	false
83170	Snapshot SP Jumbo McGinnis SL4 1884	Starter	65	5	R			0.335	0.337	0.334	13.7	4.8	3.3	0.305	false
85689	Baseball Reference 3 SP Lou Kretlow KC1 1956	Starter	48	5	R			0.335	0.343	0.327	19.9	10.8	3.8	0.284	false
83000	Veteran Presence CL Doug Jones BAL 1995	Reliever	50	5	R			0.335	0.337	0.333	21.7	6.5	3.8	0.316	false
84235	Rookie Sensation RP Wayne Granger STL 1968	Reliever	49	5	R			0.335	0.336	0.333	16.6	6.3	3.2	0.309	false
82312	MLB 2026 Live RP Huascar Ynoa LAA	Reliever	64	0	R			0.336	0.339	0.333	18.8	7.5	3.7	0.302	false
