# CAPPROJ key=bronzeheart__20260330 role=hit label=Bronze Heart type=Daily variantMode=all_cards projval=40-69 vlvl0=329 vlvl5=300 recordsTotal=629 rows=629
CID	Name	Position	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	BBpct	SOpct	HRpct	BABIP	XBHpct	ProjectedNewCard
84440	Negro League Star 2B Matt Carlisle HoGr 1943	2B	64	0	R			0.297	0.3	0.296	7.0	8.0	0.6	0.276	20.1	false
84342	Rookie Sensation CF Bobby Brown NYY 1980	CF	58	0	S			0.297	0.285	0.303	4.9	11.2	2.1	0.264	20	false
85835	T4 Ep. 3 - Historical All-Star SS Cal Ripken Jr. BAL 1987	SS	58	5	R			0.297	0.282	0.305	9.4	7.0	1.3	0.243	23	false
82879	Unsung Heroes C Tom Padden PIT 1935	C	57	5	R			0.297	0.314	0.289	10.3	8.2	0.4	0.267	16.7	false
84317	Rookie Sensation C Sammy Taylor CHC 1958	C	50	0	L			0.296	0.313	0.288	6.0	10.7	1.4	0.269	21.1	false
84347	Rookie Sensation 1B George Scott BOS 1966	1B	64	0	R			0.296	0.312	0.288	7.8	12.5	1.5	0.261	22.8	false
83420	Veteran Presence CF Terry Moore STL 1947	CF	54	0	R			0.296	0.281	0.303	5.6	8.3	0.9	0.276	19.2	false
85321	Baseball Reference 2 SS Roger Metzger HOU 1973	SS	43	0	S			0.296	0.277	0.305	5.5	9.8	0.3	0.291	22	false
83392	Snapshot 1B Buddy Hassett BSN 1939	1B	50	0	L			0.296	0.285	0.301	2.7	4.0	0.5	0.300	10.6	false
83642	Snapshot LF Gary Roenicke BAL 1980	LF	59	5	R			0.296	0.316	0.287	10.0	9.8	1.5	0.236	26.1	false
83533	Snapshot RF Bill Nicholson CHC 1946	RF	54	5	L			0.296	0.266	0.311	9.1	9.6	2.8	0.214	26.8	false
83614	Snapshot 3B Carney Lansford ATH 1986	3B	67	5	R			0.296	0.297	0.296	6.2	6.4	1.3	0.263	16.7	false
82859	Unsung Heroes C Frank House DET 1954	C	52	5	L			0.296	0.299	0.295	6.3	8.2	2.1	0.245	21.4	false
84100	All-Time Legend 2B Denny Doyle PHI Peak	2B	51	5	L			0.296	0.269	0.309	6.5	6.6	0.9	0.263	22.8	false
83429	Snapshot LF Glenn Braggs ML4 1989	LF	53	5	R			0.296	0.29	0.299	7.2	10.6	1.5	0.266	16.7	false
84403	Negro League Star 2B Frank Russell BEG 1943	2B	52	0	R			0.295	0.298	0.294	6.0	8.0	0.2	0.277	26.4	false
84360	Rookie Sensation CF Albie Pearson WS1 1958	CF	65	0	L			0.295	0.261	0.311	8.0	5.9	0.6	0.260	21.7	false
83391	Snapshot CF Ernie Orsatti STL 1933	CF	52	0	L			0.295	0.274	0.305	5.5	9.3	0.4	0.287	21.3	false
84462	Negro League Star 3B Clemente Carreras NYC 1941	3B	67	0	R			0.295	0.298	0.293	7.0	10.0	1.2	0.259	24.4	false
84417	Negro League Star 2B Jack Marshall CAG 1934	2B	58	5	R			0.295	0.299	0.292	8.3	8.3	0.5	0.265	22.6	false
83930	Historical All-Star CF Max West BSN 1940	CF	61	0	L			0.294	0.257	0.311	7.6	9.6	1.4	0.252	22.8	false
83929	Historical All-Star 2B Johnny Temple CLE 1961	2B	57	0	R			0.294	0.298	0.293	7.6	6.6	0.3	0.269	21.3	false
83486	Snapshot RF Sam Mele WS1 1950	RF	61	0	R			0.294	0.323	0.281	6.7	8.5	1.1	0.256	26.2	false
85678	In Memoriam - Veteran Presence 1B Bob Horner STL 1988	1B	44	0	R			0.294	0.339	0.273	10.2	7.2	0.7	0.255	16.7	false
83647	Snapshot 1B Dick Gernert BOS 1953	1B	65	0	R			0.294	0.314	0.284	10.2	11.1	1.5	0.246	18.4	false
82888	Unsung Heroes SS Tim Foli PIT 1979	SS	62	0	R			0.294	0.272	0.305	2.7	3.9	0.2	0.287	20.8	false
85873	T4 Ep. 3 - Snapshot CF Tony Armas BOS 1983	CF	48	0	R			0.294	0.288	0.297	4.0	15.4	2.6	0.259	26.6	false
83390	Snapshot CF Lloyd Waner PIT 1935	CF	50	5	L			0.294	0.273	0.305	3.3	3.1	0.4	0.278	21.2	false
83399	Snapshot LF Wayne Nordhagen CWS 1980	LF	53	5	R			0.294	0.317	0.283	2.1	7.6	1.7	0.260	28.8	false
85498	Clubhouse - 60s Week - Snapshot SP Jim Maloney CIN 1961	P	41	0	L			0.293	0.261	0.307	4.4	11.5	1.4	0.298	6.1	false
85330	T4 Ep. 1 - In Memoriam 3B Bobby Cox NYY 1968	3B	48	0	R			0.293	0.317	0.282	7.5	11.8	0.9	0.277	18.8	false
85275	1st Mexican Born Player - Snapshot CF Mel Almada WS1 1937	CF	43	0	L			0.293	0.266	0.305	5.6	7.6	0.5	0.280	19.2	false
83461	Snapshot LF Greg Luzinski CWS 1984	LF	56	5	R			0.293	0.277	0.3	9.8	10.2	1.5	0.243	20.5	false
85944	July Jewels - Baseball Reference 4 RF Clyde Vollmer BOS 1951	RF	55	0	R			0.292	0.261	0.306	8.8	13.3	2.3	0.246	14.6	false
85483	60s Theme Week - Rookie Sensation 2B Chuck Schilling BOS 1961	2B	61	0	R			0.292	0.298	0.29	8.1	8.1	0.4	0.267	21.1	false
83433	Snapshot 1B Bob Oliver KC 1970	1B	57	0	R			0.292	0.309	0.284	5.3	11.0	1.5	0.262	25.3	false
83520	Snapshot 2B Tony Cuccinello BRO 1932	2B	64	0	R			0.292	0.302	0.288	6.0	8.5	1.3	0.257	24.2	false
84103	All-Time Legend CF Tony Scott STL Peak	CF	41	5	S			0.292	0.293	0.291	5.5	9.7	0.6	0.276	24	false
85161	Dock&#39;s Patients LF Ivan Murrell SD 1970	LF	44	5	R			0.292	0.308	0.285	3.3	14.3	1.4	0.291	20.8	false
83939	Historical All-Star 2B Frank Bolling ML1 1961	2B	65	5	R			0.292	0.301	0.287	7.8	7.3	1.1	0.253	19	false
85482	Clubhouse - 60s Week - Hall of Fame C Joe Torre ML1 1961	C	57	0	R			0.291	0.253	0.309	4.1	11.6	0.8	0.282	26.8	false
83388	Snapshot LF Alex Johnson TEX 1974	LF	50	0	R			0.291	0.266	0.302	4.4	9.0	0.7	0.286	17.3	false
83483	Snapshot 3B Ken Boyer STL 1965	3B	61	0	R			0.291	0.29	0.292	7.9	8.5	1.1	0.256	19.9	false
83192	Snapshot SP Jack Harshman CWS 1954	P	69	5	L			0.291	0.197	0.335	10.8	18.2	4.4	0.196	12.7	false
83406	Snapshot C Clay Dalrymple PHI 1964	C	51	5	L			0.291	0.288	0.293	7.6	7.0	1.5	0.238	25.2	false
84410	Negro League Star 3B Jimmy Binder DeSt 1933	3B	52	5	R			0.291	0.29	0.291	6.5	7.8	0.2	0.274	22.8	false
83534	Snapshot SS Don Zimmer LAD 1958	SS	59	0	R			0.290	0.282	0.293	5.1	11.0	1.2	0.272	20.1	false
83511	Snapshot 2B Rennie Stennett PIT 1972	2B	60	0	R			0.290	0.32	0.276	2.2	8.5	0.6	0.291	21.4	false
83358	Snapshot 1B Jim Spencer CAL 1970	1B	49	0	L			0.290	0.272	0.299	3.3	8.1	1.7	0.262	20.4	false
83518	Snapshot RF Carl Reynolds CWS 1931	RF	59	0	R			0.290	0.296	0.287	5.0	7.3	1.0	0.258	26.2	false
82860	Unsung Heroes 2B Tony Piet PIT 1932	2B	54	0	R			0.290	0.266	0.302	6.7	10.3	0.9	0.268	21.9	false
84113	All-Time Legend SS Bill Knickerbocker CLE Peak	SS	57	0	R			0.290	0.289	0.29	5.7	7.6	0.7	0.262	25.8	false
84338	Rookie Sensation 3B Ken Keltner CLE 1938	3B	68	0	R			0.290	0.282	0.294	4.3	10.7	1.9	0.249	29.6	false
82846	Unsung Heroes SS Darrel Chaney ATL 1976	SS	40	0	S			0.290	0.289	0.291	6.9	11.1	0.3	0.279	23.1	false
85777	Family Connections - Historical All-Star C Steve Swisher CHC 1976	C	45	5	R			0.290	0.253	0.307	5.0	13.7	1.0	0.282	22.9	false
83359	Snapshot C Johnny Edwards HOU 1969	C	48	5	L			0.290	0.263	0.303	7.0	8.1	1.4	0.244	26.5	false
83436	Snapshot C Mike Tresh CWS 1940	C	50	0	R			0.289	0.281	0.293	7.0	8.7	0.2	0.282	16.1	false
83913	Historical All-Star 2B Steve Sax LAD 1983	2B	53	0	R			0.289	0.273	0.296	6.7	8.5	0.5	0.277	15.9	false
82832	Unsung Heroes 3B Ken Reitz STL 1979	3B	49	0	R			0.289	0.315	0.277	3.1	9.5	0.7	0.273	29.6	false
83920	Veteran Presence C Luke Sewell CWS 1937	C	52	5	R			0.289	0.301	0.283	8.0	5.4	0.3	0.252	26.7	false
83342	Snapshot CF Sonny Jackson ATL 1971	CF	47	5	L			0.289	0.282	0.292	5.7	6.7	0.6	0.268	21.5	false
83432	Snapshot 3B Paul Schaal KC 1972	3B	56	0	R			0.288	0.308	0.279	9.4	9.0	0.9	0.240	27.5	false
84840	Celebrating 42 - Snapshot 3B Jackie Robinson BRO 1955	3B	68	0	R			0.288	0.297	0.283	10.2	5.9	1.1	0.239	14.5	false
83441	Snapshot RF Wally Post PHI 1959	RF	54	0	R			0.288	0.274	0.294	5.8	11.5	1.5	0.256	25.2	false
84424	Negro League Star 2B Javier Perez PBG 1933	2B	61	0	R			0.288	0.289	0.287	7.3	9.9	0.3	0.269	24.3	false
83687	Snapshot RF Jim King WS2 1962	RF	68	0	L			0.288	0.265	0.299	9.0	8.2	2.1	0.221	23.1	false
83464	Snapshot 1B Tony Horton CLE 1970	1B	58	0	R			0.288	0.305	0.279	5.2	8.6	1.4	0.251	26.2	false
84121	All-Time Legend 3B Bernie Friberg PHI Peak	3B	60	0	R			0.288	0.294	0.285	7.8	11.1	0.8	0.266	20.8	false
83531	Snapshot 3B Clete Boyer NYY 1965	3B	66	0	R			0.288	0.313	0.277	5.4	9.1	1.4	0.249	28.3	false
83487	Snapshot SS Johnny Berardino SLA 1941	SS	60	0	R			0.288	0.259	0.301	6.0	7.7	0.8	0.254	28	false
83509	Snapshot LF Dusty Baker LAD 1978	LF	56	0	R			0.288	0.302	0.281	6.9	9.1	1.0	0.257	21.9	false
83918	Historical All-Star 1B Eddie Robinson PHA 1953	1B	56	0	L			0.287	0.292	0.284	7.3	8.2	2.2	0.221	25.8	false
85023	HOF 1 - Hall of Fame 3B Brooks Robinson BAL 1963	3B	49	0	R			0.287	0.282	0.289	5.4	10.4	0.7	0.273	22.9	false
82827	Unsung Heroes LF Hal Lee BSN 1935	LF	43	0	R			0.287	0.295	0.283	3.5	7.5	0.3	0.284	21.3	false
83561	Snapshot CF Sam Chapman PHA 1939	CF	63	0	R			0.287	0.264	0.298	6.7	11.0	1.4	0.250	25.4	false
83345	Snapshot 1B Bert Haas CIN 1946	1B	41	5	R			0.287	0.305	0.278	4.8	7.3	0.6	0.265	25.7	false
82896	Unsung Heroes SS Dick Culler BSN 1946	SS	64	5	R			0.287	0.319	0.272	8.7	4.1	0.2	0.253	19.2	false
82909	Unsung Heroes 2B Pep Young PIT 1938	2B	63	0	R			0.286	0.278	0.29	5.0	10.3	0.6	0.271	26.6	false
82831	Unsung Heroes CF Marvell Wynne PIT 1984	CF	45	0	L			0.286	0.277	0.291	5.6	8.4	0.4	0.274	20.8	false
83443	Snapshot RF Don Padgett STL 1938	RF	52	0	L			0.286	0.263	0.296	3.1	8.6	1.9	0.243	29.5	false
84862	Clubhouse - Negro League Star SP Jack Matchett KCM 1944	P	53	0	L			0.286	0.283	0.287	6.4	10.8	0.3	0.280	20.4	false
84413	Negro League Star CF Cando Lopez NYC 1935	CF	59	0	R			0.286	0.287	0.285	6.0	7.9	0.7	0.259	24	false
83440	Snapshot CF George Hendrick CLE 1973	CF	67	0	R			0.286	0.274	0.292	4.8	10.1	1.7	0.253	23.3	false
84398	Negro League Star LF John Bissant CAG 1944	LF	48	0	R			0.286	0.287	0.286	5.4	8.2	0.3	0.269	25.9	false
85478	Baseball Reference 2 C Al Spohrer BSN 1933	C	43	5	R			0.286	0.332	0.264	5.7	7.3	0.3	0.274	19.9	false
83912	Historical All-Star SS Freddie Patek KC 1976	SS	43	5	R			0.286	0.306	0.276	8.1	9.0	0.2	0.258	26.4	false
85069	HOF 1 - Veteran Presence RF Sam Rice CLE 1934	RF	48	0	L			0.285	0.203	0.323	4.9	5.8	0.4	0.271	17.9	false
84305	Rookie Sensation C Del Rice STL 1945	C	40	0	R			0.285	0.33	0.264	3.1	16.9	0.4	0.308	24	false
86083	Obscure All-Stars - Baseball Reference 5 C Biff Pocoroba ATL 1978	C	44	0	S			0.285	0.253	0.3	7.8	4.4	1.4	0.237	16.5	true
83343	Snapshot LF Lou Piniella KC 1971	LF	46	0	R			0.285	0.301	0.278	3.3	7.6	0.4	0.277	24.4	false
82871	Unsung Heroes 3B Bob Kennedy CWS 1955	3B	61	0	R			0.285	0.303	0.276	6.2	8.2	1.1	0.251	23.5	false
84099	All-Time Legend SS Enzo Hernandez SD Peak	SS	50	0	R			0.285	0.273	0.291	6.5	5.0	0.2	0.266	18.6	false
83407	Snapshot 3B Mark Christman SLA 1943	3B	52	0	R			0.285	0.28	0.287	5.0	7.2	0.7	0.264	21.6	false
83914	Historical All-Star SS Larry Bowa PHI 1978	SS	57	0	S			0.285	0.267	0.293	2.8	5.8	0.5	0.280	19.2	false
84414	Negro League Star C Pepper Bassett PiCr 1938	C	57	0	S			0.285	0.268	0.292	3.5	8.9	1.9	0.249	24.8	false
85822	FLF 13 &amp; Co. - Veteran Presence C Buck Martinez TOR 1983	C	63	5	R			0.285	0.339	0.259	10.4	12.0	1.4	0.239	16.9	false
84303	Rookie Sensation SS Marty Marion STL 1940	SS	48	0	R			0.284	0.289	0.281	2.6	8.8	0.5	0.287	19.7	false
84406	Negro League Star 2B Rainey Bibbs CiTi 1937	2B	53	0	S			0.284	0.276	0.287	4.9	8.0	0.8	0.267	19.9	false
85801	Family Connections - Unsung Heroes CF Jose Tartabull ATH 1969	CF	46	5	L			0.284	0.225	0.312	3.2	3.9	0.3	0.272	20.5	false
83909	Historical All-Star SS Leo Durocher STL 1936	SS	41	5	R			0.284	0.254	0.297	5.2	8.6	0.2	0.275	22.3	false
83529	Snapshot 2B Alan Wiggins SD 1984	2B	59	0	S			0.283	0.309	0.271	8.6	7.4	0.5	0.252	19.2	false
83437	Snapshot RF Wes Schulmerich BSN 1932	RF	51	0	R			0.283	0.265	0.291	6.1	11.4	1.4	0.248	26.3	false
84312	Rookie Sensation C Buck Rodgers LAA 1962	C	42	0	S			0.283	0.249	0.299	5.1	8.4	0.8	0.256	28.4	false
82879	Unsung Heroes C Tom Padden PIT 1935	C	57	0	R			0.283	0.3	0.275	9.7	9.1	0.3	0.260	15	false
83435	Snapshot 1B Tony Lupien BOS 1943	1B	52	0	L			0.283	0.27	0.289	6.1	6.0	1.3	0.243	19.9	false
82863	Unsung Heroes 2B Ted Kubiak ML4 1971	2B	53	0	S			0.283	0.271	0.289	8.9	8.7	1.1	0.236	23.3	false
83510	Snapshot 3B Tommy Davis LAD 1961	3B	67	0	R			0.283	0.338	0.258	4.2	8.3	1.2	0.268	15.1	false
84304	Rookie Sensation LF Eddie Carnett CWS 1944	LF	47	0	L			0.283	0.272	0.288	5.4	8.6	0.5	0.272	19.3	false
83482	Snapshot CF Jose Cardenal CLE 1969	CF	60	0	R			0.283	0.265	0.292	6.0	7.7	0.9	0.250	26	false
83911	Historical All-Star 2B Cookie Rojas KC 1974	2B	48	5	R			0.283	0.265	0.292	5.2	6.7	0.8	0.263	18.2	false
83405	Snapshot C Rick Dempsey BAL 1979	C	55	5	R			0.283	0.301	0.274	8.0	7.3	0.9	0.234	29.8	false
83444	Snapshot SS Dick Bartell CHC 1939	SS	55	5	R			0.283	0.287	0.28	9.2	7.5	0.8	0.226	33.8	false
83642	Snapshot LF Gary Roenicke BAL 1980	LF	59	0	R			0.282	0.301	0.272	9.5	10.5	1.3	0.229	24.4	false
85835	T4 Ep. 3 - Historical All-Star SS Cal Ripken Jr. BAL 1987	SS	58	0	R			0.282	0.269	0.289	8.8	7.7	1.1	0.236	21.4	false
83650	Snapshot SS Billy Myers CIN 1937	SS	67	0	R			0.282	0.304	0.272	8.1	11.4	1.1	0.248	22.2	false
84352	Rookie Sensation CF Vince DiMaggio BSN 1937	CF	46	0	R			0.282	0.27	0.288	5.6	13.5	1.2	0.268	20.1	false
83579	Snapshot CF Bill Wilson PHA 1954	CF	60	5	R			0.282	0.282	0.282	9.2	10.7	1.7	0.225	23.7	false
83592	Snapshot SS Phil Rizzuto NYY 1948	SS	66	5	R			0.282	0.298	0.275	8.1	6.4	0.9	0.244	18.4	false
83366	Snapshot C Johnny Peacock BOS 1942	C	43	5	L			0.282	0.282	0.282	5.6	5.4	0.4	0.268	15.5	false
85673	June Gems - Baseball Reference 3 2B Rafael Landestoy HOU 1980	2B	44	5	S			0.282	0.328	0.261	7.2	8.6	0.3	0.259	23.7	false
85834	Heart Attack - Historical All-Star C Jim Hegan CLE 1949	C	46	5	R			0.282	0.289	0.279	7.3	14.8	0.8	0.264	27.1	false
84130	Unsung Heroes SS Charlie Gelbert STL 1931	SS	48	5	R			0.282	0.3	0.273	3.7	8.7	0.3	0.285	18.9	false
84116	All-Time Legend CF Jocko Conlan CWS Peak	CF	52	5	L			0.282	0.301	0.274	7.4	4.8	0.3	0.249	25	false
83390	Snapshot CF Lloyd Waner PIT 1935	CF	50	0	L			0.281	0.26	0.29	2.8	3.8	0.4	0.270	19.5	false
83453	Snapshot CF Jim Hickman NYM 1965	CF	56	0	R			0.281	0.307	0.27	6.0	10.8	1.5	0.241	29	false
84093	All-Time Legend SS Tom Veryzer CLE Peak	SS	45	5	R			0.281	0.29	0.276	5.5	7.0	0.4	0.262	22.7	false
83344	Snapshot 3B Steve Mesner CIN 1943	3B	47	5	R			0.281	0.31	0.268	4.0	5.7	0.3	0.265	24.8	false
83381	Snapshot 1B Lou Limmer PHA 1954	1B	52	5	L			0.281	0.262	0.29	7.4	9.0	3.2	0.199	23.6	false
83380	Snapshot LF Del Ennis PHI 1956	LF	51	5	R			0.281	0.305	0.27	3.7	7.3	1.5	0.246	24.8	false
85452	PTMS 1 LF Bill Robinson PIT 1979	LF	47	0	R			0.280	0.333	0.256	3.4	14.2	1.8	0.262	22.9	false
83614	Snapshot 3B Carney Lansford ATH 1986	3B	67	0	R			0.280	0.282	0.28	5.6	6.9	1.1	0.255	15	false
84100	All-Time Legend 2B Denny Doyle PHI Peak	2B	51	0	L			0.280	0.253	0.292	5.8	7.1	0.7	0.256	21	false
83429	Snapshot LF Glenn Braggs ML4 1989	LF	53	0	R			0.280	0.273	0.283	6.5	11.3	1.3	0.259	15.1	false
83379	Snapshot 1B Steve Balboni KC 1985	1B	43	0	R			0.280	0.277	0.282	5.5	22.0	2.1	0.272	21.8	false
84427	Negro League Star SS Jake Stephens HoGr 1931	SS	64	5	R			0.280	0.281	0.28	8.3	9.1	0.3	0.253	23.3	false
83357	Snapshot C Jeff Reed CIN 1989	C	47	5	L			0.280	0.257	0.29	8.2	9.0	1.3	0.234	21.5	false
83581	Snapshot 3B Willie Jones PHI 1952	3B	63	5	R			0.280	0.275	0.283	7.8	6.5	1.6	0.231	16.6	false
83908	Historical All-Star SS Shawon Dunston CHC 1988	SS	44	5	R			0.280	0.268	0.285	1.5	9.3	1.0	0.270	25.5	false
83401	Snapshot SS Larry Brown CLE 1967	SS	51	5	R			0.280	0.263	0.288	8.6	7.4	0.9	0.238	21.7	false
83533	Snapshot RF Bill Nicholson CHC 1946	RF	54	0	L			0.279	0.246	0.294	8.5	10.2	2.4	0.207	25.6	false
84417	Negro League Star 2B Jack Marshall CAG 1934	2B	58	0	R			0.279	0.283	0.277	7.7	9.5	0.4	0.257	20.7	false
82859	Unsung Heroes C Frank House DET 1954	C	52	0	L			0.279	0.283	0.277	5.7	8.9	1.8	0.238	19.7	false
85777	Family Connections - Historical All-Star C Steve Swisher CHC 1976	C	45	0	R			0.278	0.239	0.296	4.4	14.6	0.9	0.279	21.1	false
85161	Dock&#39;s Patients LF Ivan Murrell SD 1970	LF	44	0	R			0.278	0.299	0.268	2.8	15.2	1.2	0.285	19.2	false
82864	Unsung Heroes C Clyde Sukeforth CIN 1931	C	51	5	L			0.278	0.273	0.28	8.5	5.7	0.5	0.238	22.2	false
82833	Unsung Heroes 3B Jeff Hamilton LAD 1989	3B	45	5	R			0.278	0.255	0.289	3.4	7.6	1.2	0.244	30.9	false
85158	Dock&#39;s Patients 2B Dave Campbell SD 1970	2B	50	5	R			0.278	0.329	0.254	4.9	11.4	1.0	0.255	26.7	false
84299	Rookie Sensation C John Bateman HOU 1963	C	44	5	R			0.278	0.319	0.26	5.4	11.4	1.3	0.253	23.7	false
83399	Snapshot LF Wayne Nordhagen CWS 1980	LF	53	0	R			0.277	0.301	0.266	1.7	8.5	1.5	0.253	27.5	false
83461	Snapshot LF Greg Luzinski CWS 1984	LF	56	0	R			0.277	0.265	0.283	9.2	11.1	1.3	0.236	18.8	false
83406	Snapshot C Clay Dalrymple PHI 1964	C	51	0	L			0.276	0.272	0.279	6.9	7.6	1.3	0.231	23.7	false
83939	Historical All-Star 2B Frank Bolling ML1 1961	2B	65	0	R			0.276	0.286	0.272	7.1	7.9	1.0	0.245	17.3	false
84410	Negro League Star 3B Jimmy Binder DeSt 1933	3B	52	0	R			0.276	0.276	0.276	5.8	8.6	0.2	0.266	21	false
83920	Veteran Presence C Luke Sewell CWS 1937	C	52	0	R			0.275	0.287	0.27	7.3	6.0	0.3	0.244	25	false
84103	All-Time Legend CF Tony Scott STL Peak	CF	41	0	S			0.275	0.277	0.274	4.8	10.7	0.5	0.268	22.2	false
84418	Negro League Star CF Double Duty Radcliffe NEL 1944	CF	57	5	R			0.275	0.279	0.273	7.1	9.7	0.3	0.248	29.5	false
85460	May Birthdays - Unsung Heroes SS Billy Jurges CHC 1935	SS	57	5	R			0.275	0.312	0.257	6.7	7.8	0.2	0.251	25.2	false
85169	Dock&#39;s Patients SS Tommy Dean SD 1970	SS	41	5	R			0.275	0.247	0.288	5.5	10.9	0.7	0.266	18.2	false
83192	Snapshot SP Jack Harshman CWS 1954	P	69	0	L			0.274	0.187	0.315	10.2	19.2	4.0	0.188	11.5	false
83359	Snapshot C Johnny Edwards HOU 1969	C	48	0	L			0.274	0.248	0.286	6.2	8.8	1.2	0.237	25.2	false
82896	Unsung Heroes SS Dick Culler BSN 1946	SS	64	0	R			0.274	0.306	0.26	8.2	4.7	0.2	0.245	17.4	false
83434	Snapshot LF Bobby Thomson ML1 1956	LF	49	5	R			0.274	0.285	0.269	6.8	9.8	1.6	0.233	20.5	false
83356	Snapshot SS Ivan De Jesus PHI 1982	SS	41	5	R			0.274	0.254	0.283	7.5	8.8	0.4	0.247	24.4	false
83342	Snapshot CF Sonny Jackson ATL 1971	CF	47	0	L			0.273	0.268	0.276	5.0	7.2	0.5	0.259	19.8	false
83548	Snapshot SS Mark Belanger BAL 1974	SS	64	5	R			0.273	0.269	0.275	8.2	8.5	0.8	0.235	22.8	false
85801	Family Connections - Unsung Heroes CF Jose Tartabull ATH 1969	CF	46	0	L			0.272	0.217	0.298	2.8	4.5	0.3	0.264	19.6	false
85478	Baseball Reference 2 C Al Spohrer BSN 1933	C	43	0	R			0.272	0.318	0.25	5.1	8.3	0.2	0.266	18.2	false
83912	Historical All-Star SS Freddie Patek KC 1976	SS	43	0	R			0.272	0.292	0.262	7.5	10.0	0.2	0.250	24.7	false
84397	Negro League Star C Paul Hardy BBB 1942	C	47	5	R			0.272	0.278	0.269	8.3	8.8	0.2	0.258	14.1	false
83345	Snapshot 1B Bert Haas CIN 1946	1B	41	0	R			0.271	0.29	0.262	4.2	8.0	0.5	0.258	23.6	false
85514	Clubhouse - 60s Week - Unsung Heroes SS Roy McMillan ML1 1961	SS	47	0	R			0.270	0.246	0.281	9.4	11.8	0.6	0.249	12.4	false
85822	FLF 13 &amp; Co. - Veteran Presence C Buck Martinez TOR 1983	C	63	0	R			0.270	0.324	0.246	9.9	12.6	1.2	0.230	15.5	false
85673	June Gems - Baseball Reference 3 2B Rafael Landestoy HOU 1980	2B	44	0	S			0.270	0.315	0.249	6.6	9.2	0.3	0.252	22.1	false
83909	Historical All-Star SS Leo Durocher STL 1936	SS	41	0	R			0.270	0.241	0.283	4.5	9.3	0.2	0.267	20.4	false
84116	All-Time Legend CF Jocko Conlan CWS Peak	CF	52	0	L			0.270	0.288	0.262	6.8	5.5	0.3	0.242	23.6	false
83444	Snapshot SS Dick Bartell CHC 1939	SS	55	0	R			0.270	0.275	0.268	8.5	8.1	0.7	0.220	32.7	false
84428	Negro League Star SP Henry McHenry NeBr 1932	P	66	5	R			0.270	0.272	0.269	6.2	15.7	1.2	0.253	24	false
83911	Historical All-Star 2B Cookie Rojas KC 1974	2B	48	0	R			0.269	0.251	0.277	4.6	7.3	0.7	0.255	16.4	false
83592	Snapshot SS Phil Rizzuto NYY 1948	SS	66	0	R			0.269	0.284	0.262	7.5	7.0	0.8	0.237	16.6	false
83405	Snapshot C Rick Dempsey BAL 1979	C	55	0	R			0.269	0.287	0.26	7.3	8.1	0.8	0.227	28.5	false
85503	Clubhouse - 60s Week - Snapshot 2B Chuck Cottier WS2 1961	2B	43	0	R			0.269	0.252	0.277	5.4	11.5	0.2	0.266	22.8	false
83366	Snapshot C Johnny Peacock BOS 1942	C	43	0	L			0.268	0.269	0.268	4.9	5.9	0.4	0.260	14	false
83481	Snapshot C Dave Valle SEA 1989	C	55	5	R			0.268	0.263	0.271	8.2	6.6	1.1	0.217	23.1	false
84401	Negro League Star SP Isidro Fabre CSE 1931	P	51	5	R			0.268	0.272	0.266	5.5	15.7	1.1	0.252	27	false
83579	Snapshot CF Bill Wilson PHA 1954	CF	60	0	R			0.267	0.267	0.267	8.5	11.3	1.5	0.218	22	false
83344	Snapshot 3B Steve Mesner CIN 1943	3B	47	0	R			0.267	0.296	0.254	3.5	6.2	0.2	0.258	23.2	false
85834	Heart Attack - Historical All-Star C Jim Hegan CLE 1949	C	46	0	R			0.267	0.272	0.264	6.6	15.6	0.7	0.256	25.4	false
84130	Unsung Heroes SS Charlie Gelbert STL 1931	SS	48	0	R			0.267	0.286	0.258	3.1	9.8	0.2	0.278	17.1	false
84093	All-Time Legend SS Tom Veryzer CLE Peak	SS	45	0	R			0.266	0.276	0.261	4.9	7.5	0.3	0.254	20.9	false
83401	Snapshot SS Larry Brown CLE 1967	SS	51	0	R			0.266	0.25	0.273	7.9	8.1	0.8	0.231	19.9	false
85171	Dock&#39;s Patients 1B Ramon Webster SD 1970	1B	42	5	L			0.266	0.159	0.316	5.0	8.4	0.9	0.255	11.6	false
84300	Rookie Sensation SS Irv Hall PHA 1943	SS	40	5	R			0.266	0.262	0.268	4.0	7.9	0.3	0.264	18.3	false
85090	Clubhouse - 60s Week - Unsung Heroes SS Coot Veal WS2 Peak	SS	40	0	R			0.265	0.231	0.281	5.6	8.4	0.2	0.257	17.7	false
84427	Negro League Star SS Jake Stephens HoGr 1931	SS	64	0	R			0.265	0.266	0.265	7.7	10.1	0.3	0.246	21.5	false
83581	Snapshot 3B Willie Jones PHI 1952	3B	63	0	R			0.265	0.259	0.267	7.1	7.0	1.4	0.224	15	false
83380	Snapshot LF Del Ennis PHI 1956	LF	51	0	R			0.265	0.287	0.255	3.2	7.9	1.3	0.239	22.9	false
83908	Historical All-Star SS Shawon Dunston CHC 1988	SS	44	0	R			0.265	0.253	0.271	1.4	10.4	0.9	0.263	23.8	false
85903	Limited Edition/71 CF Billy Bean DET 1987	CF	40	0	L			0.265	0.2	0.295	5.0	10.4	0.3	0.266	17.6	false
