# CAPPROJ key=diamondquick__20260313 role=hit label=Diamond Quick type=Quick variantMode=all_cards projval=40-99 vlvl0=2046 vlvl5=1253 recordsTotal=3299 rows=3299
CID	Name	Position	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	BBpct	SOpct	HRpct	BABIP	XBHpct	ProjectedNewCard
86083	Obscure All-Stars - Baseball Reference 5 C Biff Pocoroba ATL 1978	C	44	5	S			0.260	0.247	0.269	6.9	10.6	1.6	0.236	13.9	true
83765	Snapshot CF Dwayne Murphy ATH 1981	CF	77	5	L			0.260	0.236	0.276	8.8	28.3	2.6	0.254	13.9	false
83720	Snapshot C Ray Mueller CIN 1946	C	76	5	R			0.260	0.269	0.254	5.0	25.8	2.5	0.267	20.1	false
84323	Rookie Sensation LF Austin McHenry STL 1918	LF	54	5	R			0.260	0.258	0.261	5.6	21.0	2.0	0.251	27.4	false
83637	Snapshot RF Matt Lawton MIN 2001	RF	67	5	L			0.260	0.239	0.275	8.3	20.6	1.5	0.251	20.8	false
84338	Rookie Sensation 3B Ken Keltner CLE 1938	3B	68	5	R			0.260	0.252	0.265	3.8	24.9	3.3	0.242	27.6	false
83398	Snapshot CF Roberto Kelly ATL 1994	CF	53	5	R			0.260	0.253	0.264	5.5	21.7	1.8	0.269	18.4	false
83927	Historical All-Star CF Adam Jones BAL 2013	CF	60	5	R			0.260	0.255	0.263	3.4	23.6	2.6	0.266	20.7	false
83611	Snapshot 3B Chase Headley NYY 2017	3B	60	5	S			0.260	0.249	0.268	5.8	25.7	1.4	0.287	22.2	false
83665	Snapshot 2B Damion Easley DET 1997	2B	66	5	R			0.260	0.244	0.27	7.4	24.1	2.4	0.238	27.3	false
83527	Veteran Presence RF Andre Dawson BOS 1993	RF	58	5	R			0.260	0.287	0.242	4.2	18.2	2.3	0.245	24.9	false
83510	Snapshot 3B Tommy Davis LAD 1961	3B	67	5	R			0.260	0.311	0.226	3.9	19.0	2.4	0.261	12.4	false
83520	Snapshot 2B Tony Cuccinello BRO 1932	2B	64	5	R			0.260	0.272	0.252	5.2	20.0	2.4	0.247	21.7	false
82876	Unsung Heroes CF Zip Collins PIT 1915	CF	59	5	L			0.260	0.261	0.259	4.9	22.3	1.6	0.286	14.5	false
83558	Snapshot C Tommy Clarke CIN 1915	C	75	5	R			0.260	0.263	0.258	8.0	17.4	0.0	0.280	20.1	false
84462	Negro League Star 3B Clemente Carreras NYC 1941	3B	67	5	R			0.260	0.263	0.258	6.2	22.8	2.3	0.250	22.1	false
83483	Snapshot 3B Ken Boyer STL 1965	3B	61	5	R			0.260	0.267	0.255	7.0	20.6	2.1	0.248	17.2	false
82341	MLB 2026 Live RF Matt Wallner MIN	RF	76	0	L			0.259	0.255	0.261	6.7	31.3	2.5	0.271	22	false
81964	MLB 2026 Live C Tyler Stephenson CIN	C	64	0	R			0.259	0.259	0.258	7.1	29.8	2.1	0.275	20.8	false
83722	Snapshot CF Chick Stahl BOS 1902	CF	73	0	L			0.259	0.221	0.286	5.1	19.2	1.5	0.267	19.5	false
84464	Negro League Star RF Donald Reeves ABC 1938	RF	69	0	L			0.259	0.254	0.263	4.2	23.0	2.2	0.269	20.1	false
83513	Snapshot C Dave Rader SF 1973	C	72	0	L			0.259	0.26	0.259	6.3	12.6	1.7	0.238	18	false
83631	Snapshot SP Blondie Purcell CN1 1880	CF	70	0	R			0.259	0.259	0.259	3.2	19.3	1.9	0.273	16.6	false
82240	MLB 2026 Live 1B Josh Naylor SEA	1B	66	0	L			0.259	0.256	0.261	5.4	21.6	2.0	0.265	17.5	false
84353	Rookie Sensation RF Wally Moses PHA 1935	RF	66	0	L			0.259	0.241	0.271	4.8	20.1	1.8	0.266	18.9	false
84384	Rookie Sensation RF Eddie Moore PIT 1924	RF	78	0	R			0.259	0.258	0.26	7.1	23.9	1.7	0.273	14.5	false
84206	Super Utility C Doggie Miller PIT 1892	C	70	0	R			0.259	0.265	0.256	5.5	9.5	0.6	0.256	18.9	false
82903	Unsung Heroes RF Beauty McGowan SLA 1928	RF	68	0	L			0.259	0.263	0.256	5.7	25.5	1.5	0.281	22.7	false
83705	Snapshot C Victor Martinez CLE 2005	C	74	0	S			0.259	0.23	0.279	6.1	23.8	1.6	0.278	16.9	false
82535	MLB 2026 Live RF Justyn-Henry Malloy TB	RF	69	0	R			0.259	0.261	0.257	8.3	30.2	1.9	0.277	18.5	false
83755	Snapshot 2B Davey Lopes LAD 1977	2B	74	0	R			0.259	0.279	0.245	7.7	23.3	1.8	0.262	16.1	false
85390	Clubhouse - Played Where? - Veteran Presence CF Kenny Lofton TEX 2007	CF	65	0	L			0.259	0.225	0.282	6.1	13.7	1.0	0.258	16.7	false
82438	MLB 2026 Live RF Nolan Jones CWS	RF	69	0	L			0.259	0.252	0.264	6.8	30.4	1.8	0.288	20.6	false
82374	MLB 2026 Live C Carter Jensen KC	C	63	0	L			0.259	0.254	0.263	6.5	31.0	2.2	0.276	26.1	false
81989	MLB 2026 Live 2B Nico Hoerner CHC	2B	76	0	R			0.259	0.263	0.255	5.6	16.6	1.3	0.256	22.2	false
86088	Clubhouse - Baseball Reference 5 RF Myril Hoag SLA 1939	RF	46	0	R			0.259	0.261	0.258	3.5	20.9	2.2	0.266	19.1	true
85708	T4 Ep. 2 - Historical All-Star 2B Tom Herr STL 1985	2B	58	0	S			0.259	0.242	0.27	6.2	20.3	0.5	0.287	20.8	false
82470	MLB 2026 Live LF Austin Hays CWS	LF	71	0	R			0.259	0.261	0.258	4.5	27.3	2.1	0.280	23.7	false
83822	Snapshot 1B Joe Harris WS1 1925	1B	79	0	R			0.259	0.243	0.27	8.1	32.0	2.4	0.260	28.5	false
83715	Snapshot C Mike Fitzgerald MON 1990	C	72	0	R			0.259	0.254	0.263	8.8	28.1	2.0	0.260	19.7	false
84683	Happy Easter LF Paul Easterling DET 1928	LF	74	0	R			0.259	0.251	0.264	4.8	35.2	2.4	0.306	20.8	false
84171	All-Time Legend CF Jose Cruz Jr. TOR Peak	CF	81	0	S			0.259	0.269	0.253	7.8	26.4	2.3	0.248	25.2	false
82633	MLB 2026 Live CF Colton Cowser BAL	CF	76	0	L			0.259	0.254	0.262	7.0	31.4	2.4	0.280	16.8	false
82232	MLB 2026 Live RF Dominic Canzone SEA	RF	66	0	L			0.259	0.257	0.26	5.1	27.1	2.6	0.264	22.7	false
84997	MLB 2026 Live RF Owen Caissie MIA	RF	65	0	L			0.259	0.254	0.262	5.9	32.9	2.3	0.287	23.7	false
84164	All-Time Legend CF Jackie Brandt BAL Peak	CF	87	0	R			0.259	0.262	0.258	5.9	22.1	2.1	0.251	24.1	false
85101	Clubhouse - Y&amp;O 1 - Veteran Presence 3B Wade Boggs TB 1999	3B	57	0	L			0.259	0.251	0.265	5.2	16.8	1.0	0.279	13.6	false
83501	Snapshot LF Andrew Benintendi BOS 2019	LF	59	0	L			0.259	0.262	0.257	6.6	25.4	1.4	0.272	27.2	false
85009	MLB 2026 Live RF Carson Benge NYM	RF	73	0	L			0.259	0.252	0.264	5.4	26.9	2.1	0.278	18.9	false
82342	MLB 2026 Live 1B Josh Bell MIN	1B	64	0	S			0.259	0.258	0.26	5.8	26.0	2.2	0.266	22.2	false
81814	MLB 2026 Live LF Jordan Beck COL	LF	71	0	R			0.259	0.261	0.258	5.7	28.3	1.9	0.280	25.7	false
82179	MLB 2026 Live 2B Jose Altuve HOU	2B	69	0	R			0.259	0.261	0.257	5.8	26.0	2.1	0.270	20.6	false
84142	All-Time Legend 2B Ralph Young DET Peak	2B	68	5	S			0.259	0.254	0.263	8.2	18.1	1.3	0.250	20.4	false
84365	Rookie Sensation 2B Bump Wills TEX 1977	2B	72	5	S			0.259	0.237	0.274	6.5	24.9	1.5	0.276	20.3	false
85835	T4 Ep. 3 - Historical All-Star SS Cal Ripken Jr. BAL 1987	SS	58	5	R			0.259	0.258	0.26	7.3	18.2	2.1	0.236	19.3	false
84134	All-Time Legend SS Craig Reynolds HOU Peak	SS	68	5	L			0.259	0.23	0.279	4.4	16.6	0.5	0.287	18.1	false
82877	Unsung Heroes RF Tom Poorman BSN 1886	RF	58	5	L			0.259	0.254	0.263	4.6	24.3	2.2	0.266	23.8	false
83385	Snapshot 1B Fred Merkle NY1 1913	1B	51	5	R			0.259	0.271	0.251	4.9	21.4	2.0	0.250	30.5	false
83568	Snapshot C Deacon McGuire WAS 1894	C	61	5	R			0.259	0.269	0.252	5.5	20.2	2.2	0.248	20.7	false
84475	Negro League Star LF Jimmie Lyons WaPo 1924	LF	72	5	L			0.259	0.254	0.262	6.2	20.8	1.7	0.263	18	false
84140	All-Time Legend SS Don Kessinger CHC Peak	SS	69	5	S			0.259	0.254	0.262	6.7	16.2	0.4	0.267	24	false
84114	Veteran Presence 1B Tom Jones DET Peak	1B	56	5	R			0.259	0.259	0.258	5.6	13.1	1.5	0.242	22.4	false
83739	Veteran Presence 2B Miller Huggins STL 1913	2B	71	5	S			0.259	0.251	0.265	10.0	19.3	0.1	0.284	9.2	false
83503	Snapshot 2B Keith Ginter MIL 2004	2B	57	5	R			0.259	0.262	0.257	6.6	27.2	2.4	0.256	25.7	false
85157	Young &amp; Old 1 - Veteran Presence 1B Ron Fairly TOR 1977	1B	62	5	L			0.259	0.227	0.281	7.0	25.3	2.2	0.259	17.8	false
85825	FLF 13 &amp; Co. - Future Legend 3B Trei Cruz DET 2026	3B	62	5	S			0.259	0.257	0.261	9.1	29.7	1.8	0.263	24.6	false
85945	July Jewels - Baseball Reference 4 2B Julio Cruz SEA 1979	2B	62	5	S			0.259	0.27	0.252	8.9	23.0	0.2	0.291	17.4	false
83473	Snapshot CF Endy Chavez TEX 2011	CF	59	5	L			0.259	0.26	0.258	3.0	17.7	1.8	0.272	16.4	false
84354	Super Utility RF Oyster Burns SL4 1884	RF	67	5	R			0.259	0.262	0.257	6.1	25.5	2.6	0.254	19.1	false
82594	MLB 2026 Live C Connor Wong BOS	C	68	0	R			0.258	0.261	0.257	5.2	27.0	1.7	0.286	23.6	false
83662	Snapshot CF Rondell White MON 1995	CF	70	0	R			0.258	0.268	0.251	5.4	24.9	1.8	0.271	23.3	false
82334	MLB 2026 Live 3B Gio Urshela MIN	3B	65	0	R			0.258	0.262	0.254	4.2	22.9	1.6	0.282	19.8	false
84690	Clubhouse - April Fools&#39; Day DH Frank Thomas ATH 2006	DH	71	0	R			0.258	0.256	0.26	8.6	28.2	3.6	0.234	3.4	false
85162	Dock&#39;s Patients 3B Ed Spiezio SD 1970	3B	76	0	R			0.258	0.234	0.274	7.8	24.9	1.7	0.261	20.9	false
82300	MLB 2026 Live RF Jorge Soler LAA	RF	66	0	R			0.258	0.263	0.255	7.1	30.7	2.5	0.266	20.8	false
85360	Clubhouse - Played Where? - Snapshot C Benito Santiago PHI 1996	C	66	0	R			0.258	0.281	0.242	6.2	28.6	3.1	0.256	13.4	false
83758	Snapshot C Muddy Ruel WS1 1926	C	78	0	R			0.258	0.259	0.257	7.7	15.8	0.1	0.269	21.7	false
85215	Clubhouse - Y&amp;O 1 - Rookie Sensation C Wilson Ramos WAS 2011	C	68	0	R			0.258	0.262	0.255	5.6	26.4	2.1	0.274	17.7	false
84486	Negro League Star C Bill Perkins HoGr 1932	C	76	0	R			0.258	0.261	0.256	5.5	23.1	1.9	0.263	22.3	false
83669	Snapshot 3B Bill Melton CWS 1973	3B	71	0	R			0.258	0.266	0.253	6.6	22.6	2.2	0.248	21.8	false
85349	T4 Ep. 1 - Snapshot C Jonathan Lucroy COL 2017	C	48	0	R			0.258	0.233	0.275	8.0	16.1	0.6	0.260	18.4	false
83689	Snapshot RF Danny Litwhiler CIN 1948	RF	70	0	R			0.258	0.275	0.247	6.6	24.9	2.5	0.248	22.7	false
86115	Limited Edition/62 CF Oris Hockett CLE 1944	CF	55	0	L			0.258	0.24	0.271	5.6	23.0	0.6	0.299	18.3	true
84531	Negro League Star 2B Bill Handy BRG 1914	2B	80	0	R			0.258	0.258	0.258	6.9	25.3	2.9	0.229	29.6	false
82709	Hardware Heroes CF Mike Griffin BRO 1896	CF	72	0	L			0.258	0.256	0.26	6.4	22.2	1.9	0.252	25.9	false
83670	Snapshot LF Ival Goodman CHC 1943	LF	70	0	L			0.258	0.243	0.268	5.8	25.5	1.9	0.274	18.2	false
83934	Live Collection Reward - Historical All-Star 3B Troy Glaus ANA 2003	3B	58	0	R			0.258	0.272	0.249	7.5	29.1	2.6	0.250	24.1	false
83682	Veteran Presence 3B Gary Gaetti STL 1998	3B	72	0	R			0.258	0.271	0.248	6.6	22.3	2.2	0.241	25.7	false
83983	Veteran Presence 2B Frankie Frisch STL 1934	2B	72	0	S			0.258	0.231	0.276	4.2	11.4	0.4	0.267	22.2	false
84492	Negro League Star LF Johnny Davis HoEa 1950	LF	74	0	R			0.258	0.258	0.258	6.8	25.1	2.3	0.251	23.6	false
83732	Snapshot SS Joe Cronin WS1 1929	SS	77	0	R			0.258	0.266	0.253	7.7	23.5	1.8	0.254	22.6	false
83801	Rookie Sensation C Willson Contreras CHC 2016	C	69	0	R			0.258	0.257	0.259	5.1	29.2	2.3	0.285	16	false
81985	MLB 2026 Live LF Michael Conforto CHC	LF	74	0	L			0.258	0.254	0.261	7.2	28.5	2.6	0.256	20.6	false
83948	Historical All-Star LF Jose Canseco TB 1999	LF	65	0	R			0.258	0.262	0.256	6.8	32.1	3.1	0.261	16.8	false
82911	Super Utility 2B Casey Candaele HOU 1990	2B	71	0	S			0.258	0.289	0.237	6.1	24.1	1.2	0.286	18.7	false
83775	Snapshot 1B Dolph Camilli BRO 1938	1B	76	0	L			0.258	0.231	0.277	9.0	30.5	2.8	0.234	28.1	false
82370	MLB 2026 Live RF Jac Caglianone KC	RF	66	0	L			0.258	0.252	0.263	5.4	30.0	2.4	0.279	20.2	false
85532	Memorial Day OnStream Builds - Rookie Sensation LF Greg Briley SEA 1989	LF	64	0	L			0.258	0.263	0.255	5.7	31.2	1.9	0.290	24.5	false
82908	Unsung Heroes RF Steve Brady NY4 1885	RF	75	0	S			0.258	0.254	0.261	5.0	24.8	2.0	0.282	14.6	false
83468	Snapshot LF Taylor Ward LAA 2023	LF	58	5	R			0.258	0.259	0.258	7.5	21.9	2.1	0.244	20.1	false
83498	Snapshot 3B Jonathan Villar NYM 2021	3B	58	5	S			0.258	0.249	0.264	5.9	28.3	2.1	0.282	17.4	false
85661	June Gems - Baseball Reference 3 3B Jim Thome CLE 1994	3B	64	5	L			0.258	0.195	0.3	7.9	33.5	2.8	0.262	21	false
84468	Negro League Star 2B George Sweatt KCM 1924	2B	68	5	R			0.258	0.26	0.256	7.0	23.0	2.3	0.241	23.4	false
83432	Snapshot 3B Paul Schaal KC 1972	3B	56	5	R			0.258	0.267	0.252	8.0	21.2	1.7	0.242	25.5	false
83642	Snapshot LF Gary Roenicke BAL 1980	LF	59	5	R			0.258	0.266	0.252	8.1	23.8	2.4	0.235	22.4	false
83951	Historical All-Star SS Eddie Miller BSN 1940	SS	72	5	R			0.258	0.258	0.258	5.1	18.8	2.2	0.245	22.9	false
83601	Veteran Presence 1B Dan McGann BSN 1908	1B	66	5	S			0.258	0.261	0.256	7.6	18.5	2.1	0.243	11.7	false
83575	Snapshot CF Oddibe McDowell TEX 1986	CF	64	5	L			0.258	0.242	0.269	6.4	25.1	2.2	0.257	20.5	false
83645	Snapshot C Brent Mayne SF 1999	C	67	5	L			0.258	0.251	0.263	6.8	26.8	0.1	0.303	29.6	false
82871	Unsung Heroes 3B Bob Kennedy CWS 1955	3B	61	5	R			0.258	0.264	0.253	5.7	20.1	2.1	0.249	21	false
84423	Negro League Star CF George Johnson PHG 1927	CF	62	5	R			0.258	0.258	0.258	5.6	21.7	2.2	0.238	33.1	false
83619	Snapshot C Elrod Hendricks BAL 1971	C	64	5	L			0.258	0.245	0.267	6.6	21.5	2.2	0.243	22.9	false
83440	Snapshot CF George Hendrick CLE 1973	CF	67	5	R			0.258	0.26	0.257	4.3	23.0	3.0	0.246	20.2	false
85800	Family Connections - Veteran Presence LF Ken Griffey Jr. SEA 2009	LF	50	5	L			0.258	0.255	0.259	8.7	27.4	2.9	0.234	16.9	false
82901	Unsung Heroes C Barney Gilligan PRO 1884	C	63	5	R			0.258	0.262	0.255	8.8	24.3	1.4	0.257	23.3	false
82904	Unsung Heroes CF Dave Eggler PH2 1874	CF	68	5	R			0.258	0.261	0.256	6.4	17.9	0.0	0.280	26.4	false
83365	Snapshot 3B Jim Davenport SF 1965	3B	49	5	R			0.258	0.269	0.251	5.6	22.6	1.6	0.264	26.4	false
84310	Rookie Sensation 3B Cheslor Cuthbert KC 2016	3B	51	5	R			0.258	0.267	0.252	4.7	21.4	1.8	0.267	20.9	false
83547	Snapshot LF Gates Brown DET 1965	LF	58	5	L			0.258	0.261	0.256	5.2	23.6	2.6	0.241	31.1	false
84315	Rookie Sensation CF Lou Brock CHC 1962	CF	51	5	L			0.258	0.225	0.28	4.9	27.4	1.6	0.282	28.1	false
83593	Snapshot 2B Don Blasingame STL 1959	2B	71	5	L			0.258	0.25	0.263	6.1	16.8	0.6	0.276	17.6	false
83457	Snapshot 3B Jimmy Austin SLA 1911	3B	58	5	S			0.258	0.261	0.256	7.6	25.4	1.5	0.267	24.5	false
83719	Snapshot LF Gene Woodling CLE 1956	LF	72	0	L			0.257	0.246	0.264	8.9	21.3	1.7	0.237	22.2	false
84334	Live Collection Reward - Rookie Sensation SS Juan Uribe COL 2001	SS	66	0	R			0.257	0.261	0.254	2.3	27.3	2.1	0.290	25.1	false
82639	MLB 2026 Live CF Leody Taveras BAL	CF	67	0	S			0.257	0.257	0.257	5.6	27.2	1.7	0.283	22	false
84865	Clubhouse - Negro League Star C Earl Taborn KCM 1948	C	71	0	R			0.257	0.258	0.256	7.9	23.3	0.0	0.287	27.6	false
82505	MLB 2026 Live RF George Springer TOR	RF	72	0	R			0.257	0.26	0.255	7.1	26.0	2.2	0.254	20.8	false
83639	Super Utility 2B Eric Sogard TOR 2019	2B	72	0	L			0.257	0.273	0.246	5.7	20.5	1.7	0.260	18.4	false
85391	Played Where? - Unsung Heroes RF Grady Sizemore TB 2015	RF	53	0	L			0.257	0.26	0.256	5.2	23.3	2.0	0.266	19.3	false
82500	MLB 2026 Live RF Anthony Santander TOR	RF	75	0	S			0.257	0.258	0.257	6.4	26.1	3.0	0.243	17.8	false
83664	Snapshot 3B Tim Naehring BOS 1997	3B	71	0	R			0.257	0.255	0.257	7.5	22.6	2.0	0.243	23.3	false
82399	MLB 2026 Live CF Parker Meadows DET	CF	75	0	L			0.257	0.252	0.261	6.3	27.4	1.9	0.273	22.6	false
82775	PTCS 1 - World Baseball Classic C Ryan Lavarnway ISR 2017	C	64	0	R			0.257	0.27	0.248	7.2	28.1	2.2	0.261	22.1	false
83439	Unsung Heroes 1B Reggie Jefferson BOS 1996	1B	78	0	L			0.257	0.235	0.272	3.9	32.2	2.1	0.304	22.5	false
84383	Rookie Sensation 1B Monte Irvin NY1 1950	1B	74	0	R			0.257	0.237	0.271	5.8	26.1	2.2	0.263	22.2	false
84147	All-Time Legend 3B Charlie Hayes PHI Peak	3B	77	0	R			0.257	0.262	0.253	5.7	23.3	2.2	0.253	22.5	false
85433	PTMS 1 SS J.J. Hardy MIL 2007	SS	64	0	R			0.257	0.283	0.239	4.6	20.9	2.5	0.251	17.5	false
84105	Snapshot 3B Sammy Hale PHA 1925	3B	78	0	R			0.257	0.279	0.243	2.2	24.4	1.5	0.292	26.5	false
83528	Veteran Presence 2B Tony Fernandez CLE 1997	2B	65	0	S			0.257	0.299	0.229	3.2	17.9	1.7	0.267	19.6	false
83691	Snapshot 2B Bobby Doerr BOS 1939	2B	77	0	R			0.257	0.259	0.256	4.1	20.2	2.0	0.264	17.4	false
83539	Snapshot C Yainer Diaz HOU 2024	C	63	0	R			0.257	0.261	0.254	2.1	20.5	1.8	0.281	18.7	false
84666	Opening Day Heroes - Unsung Heroes 1B Matt Davidson CWS 2018	1B	56	0	R			0.257	0.281	0.241	7.5	30.6	2.4	0.260	23.3	false
83937	Historical All-Star CF Johnny Damon BOS 2005	CF	66	0	L			0.257	0.267	0.251	5.2	20.4	1.3	0.275	18.1	false
83928	Historical All-Star SS Dave Concepcion CIN 1978	SS	60	0	R			0.257	0.283	0.239	5.4	24.6	1.2	0.288	19.7	false
83728	Snapshot 1B Norm Cash DET 1964	1B	80	0	L			0.257	0.218	0.283	7.8	23.2	2.5	0.240	15.4	false
84514	Negro League Star 2B Walter Cannady NYBY 1937	2B	83	0	R			0.257	0.262	0.253	5.0	21.7	1.7	0.264	23.3	false
82200	MLB 2026 Live LF Mark Canha TEX	LF	64	0	R			0.257	0.258	0.255	6.5	24.3	1.7	0.270	16.2	false
81767	MLB 2026 Live RF Alex Call LAD	RF	71	0	R			0.257	0.259	0.256	7.9	24.7	1.9	0.257	18.2	false
82884	Unsung Heroes 1B Dick Burrus BSN 1925	1B	62	0	L			0.257	0.245	0.265	5.4	21.2	1.5	0.269	18.5	false
84380	Rookie Sensation 1B George Burns DET 1914	1B	63	0	R			0.257	0.235	0.272	4.1	25.9	1.8	0.286	21.3	false
81960	MLB 2026 Live RF Will Benson CIN	RF	70	0	L			0.257	0.254	0.259	7.2	31.0	2.3	0.271	21.3	false
81720	MLB 2026 Live SS Willy Adames SF	SS	66	0	R			0.257	0.257	0.258	5.3	29.1	2.5	0.266	26.1	false
82894	Unsung Heroes 3B Harry Wolverton PHI 1904	3B	61	5	S			0.257	0.25	0.262	5.6	7.0	0.4	0.246	22	false
82869	Unsung Heroes CF John Shelby LAD 1988	CF	55	5	S			0.257	0.246	0.264	5.6	29.3	1.9	0.284	22.3	false
84347	Rookie Sensation 1B George Scott BOS 1966	1B	64	5	R			0.257	0.265	0.252	7.0	29.0	2.7	0.255	20.4	false
84311	Rookie Sensation 3B Rick Schu PHI 1985	3B	51	5	R			0.257	0.28	0.241	6.1	24.3	1.7	0.265	23.3	false
83918	Historical All-Star 1B Eddie Robinson PHA 1953	1B	56	5	L			0.257	0.261	0.255	6.7	20.3	2.4	0.231	25.5	false
83433	Snapshot 1B Bob Oliver KC 1970	1B	57	5	R			0.257	0.268	0.25	4.7	25.0	2.6	0.256	23.3	false
83684	Snapshot C Ken O&#39;Dea STL 1944	C	71	5	L			0.257	0.236	0.271	7.8	24.7	2.4	0.238	22.3	false
83420	Veteran Presence CF Terry Moore STL 1947	CF	54	5	R			0.257	0.246	0.264	5.0	20.4	1.9	0.264	16.1	false
83497	Snapshot RF MJ Melendez KC 2023	RF	55	5	L			0.257	0.261	0.253	6.6	26.4	1.8	0.265	24.5	false
83484	Veteran Presence 1B Dale Long WS2 1962	1B	61	5	L			0.257	0.244	0.266	7.4	20.2	2.0	0.240	19.9	false
83976	Historical All-Star 1B Harmon Killebrew MIN 1968	1B	73	5	R			0.257	0.251	0.261	9.5	32.8	3.7	0.228	10.3	false
85088	Happy Birthday Nico - Super Utility 2B Nico Hoerner CHC 2021	2B	48	5	R			0.257	0.246	0.264	5.5	17.2	0.0	0.290	19.1	false
83519	Snapshot 3B Andy High BRO 1923	3B	59	5	L			0.257	0.25	0.263	6.7	13.8	1.4	0.235	25.2	false
83453	Snapshot CF Jim Hickman NYM 1965	CF	56	5	R			0.257	0.279	0.242	5.4	24.3	2.7	0.240	27.1	false
84471	Negro League Star C Johnny Hayes NYBY 1940	C	69	5	L			0.257	0.254	0.259	8.0	22.7	1.9	0.254	14.3	false
84332	Rookie Sensation 2B Bucky Harris WS1 1920	2B	58	5	R			0.257	0.254	0.26	7.4	20.2	1.0	0.264	21.9	false
82910	Unsung Heroes C Tex Erwin BRO 1911	C	77	5	L			0.257	0.198	0.298	7.8	23.6	2.0	0.251	17.8	false
84385	Rookie Sensation 3B Jim Doyle CHC 1911	3B	56	5	R			0.257	0.259	0.256	5.6	25.3	1.5	0.276	25.7	false
83770	Snapshot CF Boots Day MON 1971	CF	75	5	L			0.257	0.244	0.266	5.3	16.5	0.8	0.277	14.6	false
84678	Happy Easter 1B Eggie Dallard ACBG 1927	1B	67	5	L			0.257	0.254	0.259	9.0	29.1	2.3	0.257	14.6	false
84772	FLF 11 - Future Legend C Jimmy Crooks STL 2026	C	68	5	L			0.257	0.243	0.266	7.7	30.5	2.3	0.262	21.6	false
84440	Negro League Star 2B Matt Carlisle HoGr 1943	2B	64	5	R			0.257	0.26	0.254	6.2	19.8	1.3	0.266	17.1	false
83589	Snapshot LF Bernie Carbo CIN 1971	LF	56	5	L			0.257	0.253	0.26	8.6	24.8	1.8	0.236	34.4	false
85313	Baseball Reference 2 SS Tim Beckham TB 2017	SS	48	5	R			0.257	0.261	0.254	4.5	31.5	2.1	0.300	19	false
83476	Snapshot CF Garret Anderson ANA 1999	CF	59	5	L			0.257	0.27	0.248	2.8	19.3	2.0	0.266	19.3	false
83459	Snapshot 2B Luis Alicea TEX 2000	2B	59	5	S			0.257	0.262	0.254	6.6	19.6	0.9	0.273	17.8	false
84330	Rookie Sensation CF Buster Adams PHI 1943	CF	57	5	R			0.257	0.268	0.25	6.3	26.0	1.9	0.269	20.8	false
84112	All-Time Legend 3B Bobby Adams CIN Peak	3B	56	5	R			0.257	0.248	0.263	6.1	21.3	1.3	0.266	22.3	false
81878	MLB 2026 Live SS Masyn Winn STL	SS	72	0	R			0.256	0.26	0.253	5.5	24.6	1.5	0.277	20.9	false
83698	Snapshot 2B Rickie Weeks Jr. MIL 2014	2B	68	0	R			0.256	0.276	0.242	5.6	30.7	1.8	0.288	25	false
83587	Snapshot SS U L Washington KC 1982	SS	64	0	S			0.256	0.282	0.238	5.0	20.3	2.0	0.258	17.1	false
82176	MLB 2026 Live 1B Christian Walker HOU	1B	68	0	R			0.256	0.257	0.256	5.8	27.6	2.8	0.248	23.6	false
82504	MLB 2026 Live CF Daulton Varsho TOR	CF	81	0	L			0.256	0.258	0.255	5.5	27.4	2.4	0.262	22.9	false
81845	MLB 2026 Live 1B Pavin Smith AZ	1B	67	0	L			0.256	0.253	0.258	7.7	28.1	1.9	0.267	18.4	false
83672	Snapshot C Andy Seminick PHI 1946	C	66	0	R			0.256	0.264	0.25	5.5	28.8	2.5	0.268	18.6	false
83620	Snapshot 3B Al Rosen CLE 1956	3B	74	0	R			0.256	0.278	0.242	6.7	21.0	2.2	0.244	18.5	false
84840	Celebrating 42 - Snapshot 3B Jackie Robinson BRO 1955	3B	68	0	R			0.256	0.261	0.253	8.1	15.9	1.9	0.236	10	false
84394	World Baseball Classic 2B Esteban Quiroz MEX 2017	2B	56	0	L			0.256	0.245	0.262	5.7	24.6	1.8	0.273	16.8	false
84379	Rookie Sensation 2B Del Pratt SLA 1912	2B	75	0	R			0.256	0.267	0.248	4.0	24.5	2.1	0.270	21.4	false
82082	MLB 2026 Live 2B Jorge Polanco NYM	2B	74	0	S			0.256	0.256	0.256	6.3	24.8	2.4	0.255	17.5	false
82202	MLB 2026 Live 1B Joc Pederson TEX	1B	71	0	L			0.256	0.25	0.26	7.5	27.7	2.7	0.246	18.4	false
82048	MLB 2026 Live 2B Dylan Moore PHI	2B	75	0	R			0.256	0.263	0.251	6.1	29.3	2.7	0.263	18.7	false
82706	Hardware Heroes 2B Marty McManus SLA 1925	2B	70	0	R			0.256	0.27	0.246	7.1	27.4	2.2	0.248	30.4	false
84524	Negro League Star 3B Oliver Marcell NYLG 1924	3B	87	0	R			0.256	0.26	0.254	7.5	23.7	2.1	0.250	18.1	false
81752	MLB 2026 Live 3B Manny Machado SD	3B	67	0	R			0.256	0.257	0.255	6.5	26.9	2.6	0.245	26.4	false
83633	Veteran Presence 3B Evan Longoria SF 2021	3B	69	0	R			0.256	0.259	0.253	6.6	25.9	2.2	0.252	24.8	false
