# CAP key=goldcapdaily__20260314 role=pit label=Gold Cap Daily type=Daily env=current variants=all_cards obsval=40-89 minIP=10 minPA=null dates=2026-07-05..2026-07-19 recordsTotal=547 rows=547
Name	VAL	VLvl	Hand	IP	GSper	IPpergame	RA9	ERA	wOBAA	K9	BB9	HR9	BABIP
Elmer Singleton	67	0	R	15.3	0	1.39	7.06	7.06	0.4035691729638777	8.82	3.53	0.59	0.431
Tim Crews	66	1	R	15.3	0	1.39	5.29	4.12	0.3362220947460159	4.71	1.18	2.35	0.245
Carlos Martinez	64	5	R	15.3	1	7.65	2.94	2.94	0.2695931011928582	5.29	1.18	0.59	0.255
Eddie Gamboa	43	5	R	15.3	0	1.18	5.29	5.29	0.3711347118949613	5.88	2.35	2.35	0.3
Marino Pieretti	50	5	R	15	0	1.5	3.6	3.6	0.2988352263632524	5.4	4.2	1.2	0.239
Dick Rudolph	74	5	R	15	1	7.5	3	3	0.2724262288015439	5.4	2.4	0.6	0.255
Al Mamaux	83	0	R	15	1	5	1.8	1.8	0.2591851086847953	7.2	1.2	0.6	0.267
Arnold Carter	63	0	L	15	0.111	1.67	8.4	7.2	0.3504940573628808	4.8	3	0.6	0.327
Aroldis Chapman	68	0	L	15	0	1.5	2.4	2.4	0.2223756006642885	12.6	4.2	0.6	0.214
Gil Meche	60	0	R	15	0.4	3	2.4	2.4	0.2900236971589879	7.2	1.8	1.2	0.267
Bert Gallia	46	1	R	14.7	0	1.34	3.67	3.67	0.3105395199576038	4.29	3.06	0	0.315
Rocky Ellis	80	0	R	14.7	1	4.9	10.41	10.41	0.3660538555864858	9.8	3.06	2.45	0.317
Pat Neshek	85	5	R	14.7	0	1.13	2.45	1.84	0.2376098946431637	10.41	2.45	0.61	0.25
Doc Newton	66	0	L	14.3	1	7.15	1.89	1.89	0.2791940644822093	8.81	2.52	1.26	0.243
Johnny Murphy	58	0	R	14.3	0	1.43	1.26	1.26	0.2437768034381602	5.03	1.26	0.63	0.227
Jim Todd	68	1	R	14.3	0	1.19	1.26	1.26	0.2661859458660178	6.29	3.78	0	0.273
Dick Lines	69	5	L	14.3	0	1.3	5.03	1.89	0.3519479769595429	6.29	2.52	0.63	0.373
Stan Williams	69	0	R	14.3	1	4.77	6.92	6.92	0.4611065616131723	7.55	1.89	5.03	0.279
Bill Hoffer	49	0	R	14	0.167	2.33	7.71	6.43	0.4280382197363617	3.86	3.86	3.86	0.239
Ron Kline	62	0	R	14	1	4.67	9	7.07	0.3968913157245914	4.5	2.57	1.29	0.382
Bill Burwell	41	5	R	14	0	1.17	5.79	3.86	0.3315715828399534	5.79	1.29	1.93	0.267
Chris Haney	53	0	L	14	1	7	3.21	2.57	0.3399074297434138	5.14	2.57	0.64	0.354
Wes Ferrell	65	1	R	13.7	1	6.85	4.6	3.28	0.2983852602333611	4.6	1.97	0	0.306
Al Grabowski	69	0	L	13.7	0	1.96	7.88	7.23	0.4087227853869343	4.6	3.28	3.94	0.261
Jerry Garvin	67	0	L	13.3	0	1.33	4.06	3.38	0.3449380036771059	8.8	2.71	2.03	0.314
Phil Douglas	74	5	R	13.3	1	6.65	2.71	1.35	0.2850467530161789	7.44	1.35	0.68	0.289
Mudcat Grant	51	5	R	13.3	0	2.66	3.38	3.38	0.3387510962464643	10.15	4.74	1.35	0.353
Joel Payamps	65	0	R	13	0	1.3	2.08	2.08	0.2067000494751527	4.85	6.23	0	0.135
Marshall Bridges	65	5	L	13	0	0.93	6.23	5.54	0.323797304401974	8.31	4.85	0.69	0.316
Hal Brown	84	0	R	13	1	6.5	5.54	5.54	0.3921146977720681	4.15	0	2.08	0.367
Tommy John	66	1	L	13	1	6.5	4.85	4.85	0.3192090319435232	4.85	0.69	1.38	0.268
Mark Melancon	59	5	R	12.7	0	1.27	3.54	2.83	0.302379846452792	6.38	2.83	0.71	0.289
Charlie Root	44	0	R	12.7	0.8	2.54	17.72	9.21	0.5737769810467578	4.25	4.96	3.54	0.5
Jumbo McGinnis	65	0	R	12.7	0	1.15	4.96	4.96	0.3406655663326697	4.25	0.71	0.71	0.34
Bill Voiselle	46	0	R	12.7	0	1.59	4.25	4.25	0.3346621033201981	8.5	5.67	1.42	0.297
Joe Moeller	51	5	R	12.3	1	6.15	5.12	5.12	0.2739784060535045	4.39	3.66	1.46	0.162
Leroy Matlock	86	0	L	12.3	1	6.15	6.59	3.66	0.3106455816767569	5.12	2.93	0.73	0.275
Mike Krukow	54	0	R	12	1	6	6	6	0.3736298592478574	7.5	1.5	0.75	0.4
Jack Kramer	89	0	R	12	1	6	6	3.75	0.2418440792095413	6.75	3.75	0.75	0.182
Jerry Don Gleaton	50	5	L	12	0	0.71	9	8.25	0.3460272765145594	5.25	3.75	2.25	0.216
Laymon Yokely	67	0	R	12	0.4	2.4	9.75	8.25	0.4676894476015782	9.75	1.5	2.25	0.5
Luis De Leon	77	0	L	12	1	4	7.5	7.5	0.4696110631685034	8.25	6.75	2.25	0.429
John Danks	49	0	L	12	0.25	3	3	2.25	0.2806643497203681	4.5	2.25	0	0.293
Mike Fetters	51	0	R	11.7	0	1.17	4.62	3.85	0.3445851511269819	9.23	3.08	0.77	0.361
Joel Pineiro	62	0	R	11.7	1	5.85	7.69	7.69	0.3909973238937569	2.31	2.31	2.31	0.289
Curt Schilling	65	5	R	11.7	0	1.3	2.31	2.31	0.3037709042231517	6.15	4.62	1.54	0.182
Andy Cooper	76	0	L	11.3	1	5.65	5.58	4.78	0.40973882500655	8.76	3.98	2.39	0.361
Fernando Rodney	63	0	R	11	0	1.22	5.73	5.73	0.3650458242993256	5.73	3.27	1.64	0.316
Bob Shaw	48	0	R	11	0	1.83	5.73	4.09	0.338651226861851	2.45	2.45	2.45	0.216
Don Brennan	60	0	R	11	0	1.57	3.27	1.64	0.2662696478446371	7.36	4.91	0	0.258
Casey Fien	70	0	R	11	0	0.92	6.55	6.55	0.3802415555749843	9	2.45	0.82	0.406
Ramon Hernandez	81	0	L	11	0	1.57	4.91	4.91	0.3348980639388626	7.36	0.82	2.45	0.273
Bob Rush	74	5	R	11	1	5.5	1.64	0.82	0.2134789431748348	7.36	0.82	0	0.267
Tommy Hunter	64	0	R	10.7	0	0.89	6.73	5.05	0.3323619534130015	5.05	2.52	0	0.375
Greg Harris	76	5	R	10.7	0	0.97	3.36	3.36	0.2838881240505691	7.57	5.05	0	0.281
Jose Mesa	63	0	R	10.7	0	1.19	0	0	0.1457109499627522	6.73	1.68	0	0.172
Carl Scheib	50	1	R	10.7	0	2.67	0.84	0.84	0.2267650210434358	2.52	0.84	0	0.263
Trey Gibson	67	5	R	10.7	1	5.35	10.09	10.09	0.4246667666799329	6.73	4.21	1.68	0.378
Gerry Arrigo	52	5	L	10.3	0	2.06	4.37	4.37	0.3416490273575997	8.74	4.37	0.87	0.344
Slim Sallee	80	0	L	10.3	1	5.15	9.61	9.61	0.4473573553614408	3.5	0	1.75	0.432
Eric Rasmussen	70	0	R	10	1	5	6.3	4.5	0.3652700874578044	3.6	3.6	0	0.35
Connie Rector	70	0	R	10	1	5	9	9	0.3977993976499749	5.4	4.5	1.8	0.361
Trey Gibson	67	0	R	10	1	5	9	8.1	0.3804272540385244	8.1	2.7	0.9	0.441
